PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.Quantity	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.Quantity	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.Quantity	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.Quantity	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.Quantity	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.Quantity	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.Quantity	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.Quantity	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.Quantity	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.Quantity	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.Quantity	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.Quantity	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.Quantity	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.Quantity	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.Quantity	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.Quantity	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.Quantity	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.Quantity	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.Quantity	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.Quantity	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.Quantity	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.Quantity	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.Quantity	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.Quantity	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.Quantity	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.Quantity	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.Quantity	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.Quantity	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.Quantity	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.Quantity	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.Quantity
P31946	YWHAB	14-3-3 protein beta/alpha	P31946	1433B_HUMAN	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	108680.7890625	107886.53125	107895.078125	109841.1875	106003.8046875	99267.3671875	107481.7421875	94322.25	98255.765625	90141.0390625	93870.109375	89950.015625	101911.4453125	97559.984375	112875.671875	107563.0859375	111189.4375	105241.4140625	105389.8125	110722.84375	112162.625	94644.296875	85624.75	94219.4609375	98695.4296875	96381.375	96763.1640625	93552.5	95200.5859375	104387.1484375	98467.1171875
P31948	STIP1	Stress-induced-phosphoprotein 1	P31948	STIP1_HUMAN	59	59	59	59	58	58	59	59	59	57	58	59	59	59	59	59	59	59	59	59	59	59	59	58	58	59	59	58	59	59	59	205416.9375	201777.09375	203236.53125	201453.75	196939.90625	204991.078125	202553.25	193915.84375	191298.03125	194045.6875	194036.4375	189257.515625	199106.171875	200083.234375	237433.328125	233470.25	237472.703125	239928.984375	241024.390625	242390.859375	236776.296875	172918.546875	176163.734375	176952.953125	174522.703125	169550.4375	178676.765625	175199.03125	200272.5	199532.078125	196353.75
P32119	PRDX2	Peroxiredoxin-2	P32119	PRDX2_HUMAN	86	85	86	86	85	86	86	86	86	85	86	86	86	86	86	86	86	86	85	86	85	86	85	84	86	85	86	84	86	85	85	13423747	13446046	13507990	13557750	13657497	13466189	13413475	12297619	12179152	12104499	12180426	11948046	12065792	12080024	12965840	12986352	13014270	13053457	12941032	12951338	13081171	11394696	12098146	11014692	11555826	11064628	11574607	11161982	12220856	12303434	12452455
P32121	ARRB2	Beta-arrestin-2	P32121	ARRB2_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	4783.44580078125	2725.189453125	4265.1474609375	4083.007568359375	4135.62060546875	4092.337158203125	3096.504638671875	2994.3876953125	3691.4111328125	4339.822265625	3242.7080078125	2853.198974609375	3352.439453125	4898.8427734375	NaN	NaN	NaN	6032.28955078125	2515.68896484375	2914.521240234375	3688.556884765625	2858.151123046875	NaN	NaN	NaN	2566.089111328125	1484.3641357421875	NaN	2187.32666015625	2721.26171875	NaN
P33176	KIF5B	Kinesin-1 heavy chain	P33176	KINH_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	29417.94140625	24335.03515625	28257.7734375	27570.640625	29492.4765625	27319.056640625	24920.255859375	23366.85546875	22280.986328125	24903.83984375	23957.81640625	24131.853515625	25883.732421875	22477.0234375	28303.974609375	27055.4140625	29288.908203125	25413.90625	27669.287109375	26172.21484375	27637.208984375	20953.58984375	23954.037109375	21818.109375	23679.5390625	22463.873046875	20998.373046875	23370.0234375	22931.171875	23219.609375	24481.59765625
P33241	LSP1	Lymphocyte-specific protein 1	P33241	LSP1_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7325.8896484375	5531.7978515625	5278.4287109375	4278.9677734375	3877.41845703125	6091.70947265625	5414.4658203125	3334.861328125	3923.65771484375	5543.70654296875	9353.869140625	3438.641357421875	4571.3095703125	5179.69287109375	4315.11279296875	5316.2763671875	3431.8232421875	6459.82470703125	4690.6884765625	4312.08935546875	3788.03857421875	4145.26953125	7172.0517578125	3179.755615234375	3003.356201171875	2625.216064453125	3092.49560546875	3870.228759765625	3726.199951171875	5412.859375	5489.88916015625
P34932	HSPA4	Heat shock 70 kDa protein 4	P34932	HSP74_HUMAN	28	27	28	28	28	27	28	28	27	28	28	27	26	28	28	28	28	27	27	27	28	27	27	27	28	28	27	27	27	27	27	88366	93372.5703125	90454.3125	87735.4375	86873.1796875	86901.765625	88578.9296875	78773.984375	79883.9765625	80870.890625	85641.4921875	73320.4921875	80802.8984375	79725.6328125	90896.8203125	94204.4921875	90555.703125	91908.3125	94620.875	93558.6953125	92478.6953125	86797.1640625	87875.8359375	85251.46875	89322.4296875	87059.984375	91165	84875.8203125	84963.0703125	84874.546875	84789.6015625
P35236	PTPN7	Tyrosine-protein phosphatase non-receptor type 7	P35236	PTN7_HUMAN	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	1	2	2	1	15848.4931640625	15642.212890625	14608.6787109375	11751.83984375	14033.3876953125	15144.927734375	16896.470703125	4471.38427734375	5290.2431640625	5863.79345703125	6440.12451171875	4829.3837890625	4945.39453125	5004.44140625	8168.85595703125	8242.6865234375	8047.82666015625	11191.6787109375	10105.7333984375	9990.876953125	11623.6083984375	7416.8994140625	10477.1962890625	8540.9296875	2116.07421875	2094.416259765625	7489.28564453125	9487.0185546875	11319.8388671875	11762.775390625	8570.6435546875
P35241	RDX	Radixin	P35241	RADI_HUMAN	26	26	26	26	25	26	26	26	25	25	26	25	24	26	25	24	25	25	26	26	25	26	26	26	25	25	26	26	26	26	25	176819.671875	170212.765625	180575.859375	181546.84375	175456.859375	176223.75	181035.4375	134550.625	136373	120307.53125	123085.4140625	130700.859375	128294.359375	127241.34375	132901.296875	124778.71875	134177.515625	132115.359375	131975.59375	130741.34375	137576.28125	136918.140625	132504.3125	129431.8125	139835.171875	138393.78125	140549.28125	139365.578125	135103.90625	144105.625	139660.453125
P35527	KRT9	Keratin, type I cytoskeletal 9	P35527	K1C9_HUMAN	3	3	3	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	3	2	3	3	2	3	3	3	3	3	2360.092529296875	4978.60693359375	7322.728515625	3708.64404296875	4140.8828125	2111.25244140625	5479.8037109375	4473.21533203125	4800.482421875	3591.232666015625	4401.27001953125	2611.708984375	4420.80517578125	3863.47607421875	5285.20361328125	6961.1923828125	2446.22509765625	3534.607666015625	3803.162353515625	2927.658203125	4479.10888671875	5689.4189453125	3441.33251953125	2757.6953125	3750.9404296875	3433.779052734375	5552.78857421875	4026.718994140625	4546.32421875	3752.41845703125	4234.65625
P35542	SAA4	Serum amyloid A-4 protein	P35542	SAA4_HUMAN	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	232076.765625	224400.15625	230703.6875	215313.734375	216331.59375	220504.53125	226363.875	228385.0625	239432.8125	238105.5625	228827.828125	242164.71875	219333.15625	235330.5625	311788.8125	306423.40625	324376.34375	309119.5625	301071.78125	301027.46875	291010.0625	273932.75	287615.28125	301294.5625	281388.34375	285991.625	283538.46875	295542.96875	270054.59375	269453.71875	262081.515625
P35579	MYH9	Myosin-9	P35579	MYH9_HUMAN	124	123	123	124	124	122	124	125	126	125	123	125	124	124	126	125	126	126	123	125	126	124	125	120	124	123	123	125	124	126	125	124509.234375	128252.921875	128772.296875	126127.6015625	127146.625	127720.953125	124840.9609375	144481.796875	145337.328125	155625.421875	149080.453125	145896.890625	146804.71875	145923.125	165854.0625	169171.984375	165555.234375	171066.5	165425.28125	166910.25	166884.0625	139120.609375	141662.984375	140992.78125	137368.53125	147727.328125	139670.5625	143416.8125	144534.390625	142091.546875	142155.5625
P35580	MYH10	Myosin-10	P35580	MYH10_HUMAN	7	8	8	7	7	6	6	3	4	3	5	5	2	3	8	8	8	8	8	8	8	3	5	4	3	2	2	6	6	7	7	8117.162109375	7909.7392578125	7987.09033203125	7273.9033203125	7600.7451171875	8701.330078125	7805.80224609375	3079.78759765625	3791.985595703125	3045.088623046875	5585.39599609375	4456.58740234375	1308.106689453125	5860.85546875	12115.1376953125	13849.8203125	12806.0908203125	11033.0126953125	12115.6044921875	14279.0205078125	15107.3310546875	4746.42138671875	5736.77978515625	5708.41748046875	4650.16455078125	5495.02880859375	6805.50048828125	5985.74853515625	8273.0302734375	7077.794921875	8680.751953125
P35611	ADD1	Alpha-adducin	P35611	ADDA_HUMAN	28	28	28	28	28	28	28	28	28	27	28	28	28	28	28	28	28	28	28	28	28	28	28	27	28	28	28	28	28	28	28	137821.640625	139019.734375	141568.90625	141422.75	140120.96875	142331.84375	143917.6875	116240.3046875	114213.9375	118442.296875	117991.40625	111810.0390625	118248.8359375	118587.953125	122138.015625	126451.125	119377.40625	122339.953125	121711.4765625	120556.1484375	121222.6171875	111898.9609375	113394.5078125	108272.0703125	115733.53125	106436.9140625	114966.9765625	110756.8203125	120100.9140625	118786.8203125	119105.2578125
P35612	ADD2	Beta-adducin	P35612	ADDB_HUMAN	38	39	39	38	39	39	39	39	39	38	39	38	38	39	39	39	39	39	39	39	38	38	39	39	37	38	37	38	39	39	38	212274.40625	217253	210664.546875	210508.703125	206476.8125	208041.796875	213897.734375	176703.125	179752.546875	176300.1875	180839.796875	171744.03125	178642.25	177676.96875	186102.96875	187269.296875	185987.609375	188162.859375	184912.328125	192862.1875	186893.609375	170230.640625	169368.953125	167275.703125	174497.890625	163325.234375	171775.71875	166729.296875	180645.140625	177724.859375	178306.109375
P35613	BSG	Basigin	P35613	BASI_HUMAN	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	50507.48828125	53784.796875	52153.515625	50625.828125	50415.97265625	50542.44140625	49431.453125	46135.96875	45588.703125	44704.84375	50637	47329.04296875	52177.9921875	49566.7421875	59039.82421875	61253.515625	60551.11328125	58014.51953125	62262.03515625	59789.1875	62481.3515625	49020.40625	49181.73828125	46061.02734375	50261.0078125	46647.3671875	48145.74609375	45321.21484375	49705.421875	50857.44140625	46709.56640625
P35754	GLRX	Glutaredoxin-1	P35754	GLRX1_HUMAN	3	3	3	3	3	3	3	2	3	3	2	2	2	3	3	3	3	3	3	3	3	2	3	2	3	2	3	3	3	3	3	110968.21875	100067.4609375	132412.65625	116707.296875	106807.9765625	113109.2890625	106718.7265625	46334.046875	44722.93359375	56118.6640625	54748.23046875	42597.61328125	47224.89453125	39461.33203125	94554.6640625	109764.5	94560.9921875	81157.1796875	80576.625	84544.65625	117395.515625	73887.875	68796.03125	71791.2109375	68920.4765625	72248.5234375	83572.1796875	71624.015625	94221.96875	75566.8671875	82774.84375
P35813	PPM1A	Protein phosphatase 1A	P35813	PPM1A_HUMAN	9	9	9	9	9	8	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	9	9	9	9	9	9	9	9	9	9	20601.23046875	18575.638671875	15654.4189453125	21025.005859375	20006.9140625	20470.0078125	16246.013671875	18731.943359375	18139.23828125	20364.1328125	16606.0078125	19435.125	20023.623046875	17853.46875	18560.578125	22132.921875	20800.951171875	18088.98828125	21454.1484375	22669.353515625	23273.0625	23614.11328125	16751.435546875	22512.755859375	21897.166015625	20873.357421875	22098.416015625	22589.171875	20569.353515625	19867.841796875	22811.884765625
P35858	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	P35858	ALS_HUMAN	25	25	26	26	25	25	26	26	26	26	26	26	26	26	25	26	25	26	25	26	25	25	25	25	24	25	25	23	25	25	25	114754.9140625	109113.8203125	114616.0234375	112354.8046875	110787.5703125	115041.9609375	118520.9140625	149439.453125	153035.5	155254.625	136642.265625	166837.328125	148242.171875	151151.21875	113573.46875	106405.0546875	113645.7265625	108090.484375	114974.6484375	116679.40625	110732.15625	82001.328125	82661.3203125	86255.375	83993.1953125	87847.375	83063.5390625	89374.2734375	109102.6171875	116459.8984375	116620.2109375
P35908	KRT2	Keratin, type II cytoskeletal 2 epidermal	P35908	K22E_HUMAN	2	2	2	1	0	0	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	233.23065185546875	4278.86669921875	3791.9970703125	54.39228439331055	NaN	NaN	3677.078369140625	3735.390869140625	401.80889892578125	5959.17822265625	4260.25732421875	1773.3231201171875	319.1108093261719	4472.77490234375	369.945068359375	7903.9599609375	357.9564208984375	462.1007995605469	129.65760803222656	191.7087860107422	254.94992065429688	6650.59716796875	232.20469665527344	255.19351196289062	5188.029296875	4167.20068359375	2667.585205078125	3595.3330078125	319.69305419921875	3645.1845703125	236.66331481933594
P35998	PSMC2	26S proteasome regulatory subunit 7	P35998	PRS7_HUMAN	25	25	25	25	25	25	25	25	25	25	24	25	25	25	25	25	25	25	25	25	24	24	25	24	25	25	25	25	25	25	25	74561.6015625	75272.0390625	72694.296875	70598.9609375	73506.671875	74237.046875	71096.9921875	60273.9375	59441.9609375	61039.52734375	66164.578125	58097.11328125	64954.4609375	62926.9609375	65328.53515625	65387.16015625	65315.04296875	66430.8671875	69813.7421875	67363.828125	66686.78125	57894.3125	57681.5859375	61163.51953125	61660.9921875	58429.4375	62345.0625	59292.27734375	63426.359375	63799.51953125	63737.38671875
P36507	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	P36507	MP2K2_HUMAN	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	7	7	7	38260.1328125	39279.05078125	38887.421875	38162.9453125	34414.640625	37412.50390625	40845.9375	29395.71484375	28438.26953125	28504.064453125	26119.64453125	29149.369140625	27315.8984375	29990.07421875	31508.3203125	31769.486328125	33595.4296875	34047.10546875	35634.0078125	32532.3984375	31216.583984375	29853.255859375	29308.427734375	27598.994140625	29845.173828125	26146.5234375	26535.634765625	26379.40625	29497.255859375	33338.84375	30561.970703125
P36543	ATP6V1E1	V-type proton ATPase subunit E 1	P36543	VATE1_HUMAN	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	28977.80078125	29752.853515625	25349.6796875	26596.9453125	25327.048828125	27520.275390625	27422.03125	22903.017578125	20363.826171875	23392.896484375	22328.64453125	20515.560546875	22761.12109375	20723.205078125	24499.880859375	22481.408203125	21269.876953125	21904.4375	25186.056640625	22591.34765625	23871.744140625	21378.123046875	22350.478515625	25240.88671875	24203.259765625	20108.76953125	22504.224609375	22345.767578125	20474.7734375	23835.18359375	22654.8828125
P36871	PGM1	Phosphoglucomutase-1	P36871	PGM1_HUMAN	7	6	7	6	7	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	6	7	7	5	7	9967.2998046875	9035.2998046875	9006.3310546875	9554.564453125	10876.4658203125	10593.3603515625	8780.8955078125	14957.8095703125	13634.958984375	15195.4140625	14705.03515625	14237.6005859375	14331.9072265625	15245.9560546875	12926.703125	12145.7763671875	13753.4423828125	12113.5224609375	11559.94921875	13344.8193359375	13558.1787109375	14162.640625	13359.05859375	13588.1923828125	13361.865234375	12297.69140625	12511.2451171875	12820.7939453125	12629.904296875	11919.5712890625	13852.5146484375
P36915	GNL1	Guanine nucleotide-binding protein-like 1	P36915	GNL1_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	12970.31640625	14536.9326171875	15163.1201171875	13930.8349609375	13739.9072265625	14171.01953125	12495.4130859375	11805.5771484375	12728.921875	12265.337890625	12168.14453125	12565.388671875	13480.1845703125	12388.20703125	14267.2646484375	13954.0361328125	13861.4013671875	13810.4189453125	14166.2841796875	12849.78515625	13232.263671875	8004.1240234375	10218.1494140625	9892.3740234375	10539.9599609375	10004.533203125	10870.59765625	10557.076171875	11473.44140625	12446.9150390625	14336.939453125
P36955	SERPINF1	Pigment epithelium-derived factor	P36955	PEDF_HUMAN	21	21	21	21	22	21	20	22	21	21	21	21	21	21	21	21	21	21	21	21	20	21	22	21	21	21	21	21	21	21	21	117937.9765625	118283.421875	119682.9140625	115956.203125	116346	118406.84375	115209.4296875	133363.125	140063.484375	149126.390625	142638.28125	142147.1875	139507.484375	133125.140625	101566.5625	103386.453125	101864.03125	99457.859375	96640.7578125	98598.671875	100746.2734375	124718.7109375	129930.171875	129975.1640625	129423.359375	136120.40625	128083.6171875	135047.40625	124447.984375	122532.8203125	119776.875
P36959	GMPR	GMP reductase 1	P36959	GMPR1_HUMAN	12	13	13	12	13	13	12	12	12	13	12	11	13	13	13	13	13	13	13	13	13	13	11	13	12	13	13	13	13	13	13	89711.125	89289.5625	87251.2890625	85709.359375	80274.9296875	81930.8125	84009.75	77787.203125	75833.1171875	73907.390625	82343.2109375	72234.265625	79871.15625	74933.1171875	73153	74931.921875	71958.6796875	71700.1640625	72183.015625	74156.5390625	75004.6484375	83393.625	70863.515625	80648.2421875	77607.5078125	83123.9609375	81171.046875	76973.296875	72309.875	76542.8828125	72903.34375
P36969	GPX4	Phospholipid hydroperoxide glutathione peroxidase GPX4	P36969	GPX4_HUMAN	8	8	8	8	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	22552.990234375	22547.568359375	23712.234375	25401.3046875	22500.841796875	23505.2265625	25430	15406.19921875	15596.47265625	15116.6259765625	15876.46875	15062.2158203125	16073.05078125	15449.119140625	13598.447265625	15049.076171875	15785.6611328125	14929.5537109375	14476.021484375	16021.1484375	13984.578125	17385.37109375	22009.189453125	18172.201171875	19359.412109375	19078.384765625	20246.990234375	19914.03515625	17093.771484375	18067.2734375	17679.150390625
P36980	CFHR2	Complement factor H-related protein 2	P36980	FHR2_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	19156.958984375	21850.734375	20858.658203125	18093.0234375	16388.45703125	18274.0078125	15542.5888671875	31005.77734375	29890.921875	27490.916015625	32131.3203125	30638.546875	28742.091796875	30071.462890625	6373.26806640625	2544.36669921875	7292.771484375	2410.52587890625	7108.5927734375	7572.27734375	6400.93603515625	17234	19343.021484375	19967.939453125	15865.1015625	18646.208984375	19425.49609375	15870.3916015625	18601.689453125	18447.513671875	19469.34765625
P37802	TAGLN2	Transgelin-2	P37802	TAGL2_HUMAN	17	17	17	17	17	16	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	16	17	17	17	17	17	17	17	196630.21875	203783.546875	213250.390625	204444.46875	203855.171875	202599.125	202805.828125	219412.40625	221849.234375	211635.03125	220858	217062.078125	214512.15625	221210.96875	237675.234375	244428.3125	239606	242255.765625	239852.125	239323.21875	233850.921875	209378.390625	228436.5625	218832.21875	208135.65625	213195.8125	202622.140625	216146.453125	213436.9375	219280.171875	210363.828125
P37837	TALDO1	Transaldolase	P37837	TALDO_HUMAN	28	28	28	28	28	28	27	28	28	28	28	27	28	28	28	28	27	28	28	28	28	28	27	28	28	27	27	27	28	28	28	355813.28125	352172.75	347900.40625	346782.625	348975.34375	342281.375	358489.4375	288854.1875	283033.34375	281756.8125	277362.875	287058.8125	282117.875	283931.6875	289175.8125	273178.09375	284577.90625	277786.28125	272060.46875	279565.71875	285748.1875	285694.34375	293072.6875	268868	281370.78125	268023.59375	275610.71875	279076.34375	291540.1875	285880.09375	291528.0625
P37840	SNCA	Alpha-synuclein	P37840	SYUA_HUMAN	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	934425.9375	834423.0625	846979.125	934163.625	919895.75	922814.375	905247.5	918817	909253	891306	1009457.125	869076.0625	934515.6875	874095.0625	856244.5625	881379.875	895294.0625	896253.375	825472.4375	831191.875	823924.8125	685274.375	830457.3125	708574.3125	854320.1875	701976.25	764390.625	746304.4375	850431.75	851903.3125	855138.8125
P38606	ATP6V1A	V-type proton ATPase catalytic subunit A	P38606	VATA_HUMAN	22	23	22	22	23	23	23	22	23	22	22	23	23	23	23	22	22	23	23	23	23	23	22	23	23	23	23	23	23	23	23	60130.98828125	56846.51953125	58317.046875	59035.39453125	59230.69921875	56494.734375	56461.80078125	45953.23828125	46187.89453125	46467.00390625	49830.328125	46151.765625	49135.90625	46422.55078125	52110.30859375	51097.625	52587.6171875	51531.5078125	50507.7265625	51684.90234375	51375.75	53271.125	45510.046875	52781.01953125	56901.21484375	52962.26953125	53093.3828125	52642.1015625	47710.30078125	51906.58203125	51772.12890625
P38919	EIF4A3	Eukaryotic initiation factor 4A-III	P38919	IF4A3_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5579.36181640625	7291.63623046875	7123.02978515625	6584.505859375	7437.8740234375	5218.91357421875	5140.447265625	3431.6416015625	3443.3740234375	4570.55419921875	5026.08251953125	4383.25146484375	4370.29541015625	2678.10595703125	3925.82861328125	3474.90478515625	2796.77783203125	5812.755859375	5483.625	5500.10693359375	4363.80517578125	4018.578369140625	3726.05322265625	3978.94970703125	2704.6259765625	3632.063232421875	3571.8974609375	2298.477783203125	6849.9873046875	3569.422607421875	4541.744140625
P39687	ANP32A	Acidic leucine-rich nuclear phosphoprotein 32 family member A	P39687	AN32A_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	27705.392578125	32486.32421875	33268.2265625	30537.87109375	29775.095703125	32425.287109375	29439.146484375	37731.96484375	34742.17578125	35804.35546875	34785.125	32621.05078125	35325.66796875	34911.9375	34688.4375	36829.98046875	33960.890625	38835.33203125	36969.484375	38971.5859375	32753.0078125	33224.24609375	37911.015625	36065.50390625	32724.896484375	35732.48046875	36619.20703125	28785.822265625	36653.31640625	35642.28125	36426.6953125
P40197	GP5	Platelet glycoprotein V	P40197	GPV_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8470.0595703125	12152.9775390625	10067.869140625	8510.388671875	10495.8828125	9924.2021484375	9645.828125	13243.1513671875	8001.6474609375	11936.80859375	12847.7998046875	9424.0234375	13961.10546875	12980.9052734375	15160.59765625	15192.076171875	14166.3271484375	13640.32421875	7106.35205078125	9350.169921875	13537.205078125	13256.033203125	14402.966796875	10538.9560546875	11121.603515625	12409.7529296875	12224.2978515625	12652.8955078125	15225.0439453125	13198.2119140625	13337.4921875
P40227	CCT6A	T-complex protein 1 subunit zeta	P40227	TCPZ_HUMAN	27	27	27	27	27	27	26	27	27	26	26	27	27	27	26	25	24	27	27	27	25	27	25	27	26	27	27	27	26	27	26	116845.4296875	116540.609375	115814.90625	116744.7734375	121588.8671875	112024.46875	117995.9921875	86307.15625	86346.1796875	83926.3984375	85939.828125	80367.25	85566.4375	84425.1015625	84248.046875	86718.59375	87934.4375	83286.46875	85504.0390625	82588.9765625	85045.828125	96275.7734375	94725.265625	94940.46875	97700.484375	92350.9609375	95657.875	96489.6171875	90672.3046875	94984.625	91006.0625
