RT	Window.Low	Window.High	204.087
12.3874	585.516	590.518	1065
12.3876	590.518	595.521	0
12.3878	595.521	600.523	0
12.3879	600.523	605.525	356.154
12.388	605.525	610.527	0
12.3882	610.527	615.53	809.405
12.3884	615.53	620.532	0
12.3885	620.532	625.534	836.724
12.3887	625.534	630.536	0
12.3889	630.537	635.539	0
12.389	635.539	640.541	197.164
12.3892	640.541	645.543	0
12.3894	645.543	650.546	0
12.3895	650.546	655.548	1459.47
12.3897	655.548	660.55	49663
12.3898	660.55	665.552	0
12.3899	665.552	670.555	14036.3
12.3901	670.555	675.557	1255.77
12.3903	675.557	680.559	2374.67
12.3904	680.559	685.561	4979.33
12.3905	685.561	690.564	0
12.3907	690.564	695.566	0
12.3909	695.566	700.568	4432.01
12.391	700.568	705.571	3398.58
12.3912	705.571	710.573	0
12.3912	710.573	715.575	0
12.3913	715.575	720.577	16997.5
12.3914	720.577	725.58	0
12.3915	725.58	730.582	0
12.3916	730.582	735.584	24699.2
12.3917	735.584	740.587	5967.36
12.3918	740.587	745.589	3754.45
12.3919	745.589	750.591	5968.24
12.392	750.591	755.593	0
12.3921	755.593	760.596	7267.72
12.3922	760.596	765.598	10654.3
12.3923	765.598	770.6	0
12.3924	770.6	775.602	8121.53
12.3925	775.602	780.605	22524.6
12.3926	780.605	785.607	5862.93
12.3927	785.607	790.609	6663.97
12.3928	790.609	795.612	0
12.3929	795.612	800.614	21094.2
12.393	800.614	805.616	14750.7
12.3931	805.616	810.618	5519.76
12.3932	810.618	815.621	7857.04
12.3933	815.621	820.623	16879.5
12.3934	820.623	825.625	17292.6
12.3936	825.625	830.627	107060
12.3937	830.627	835.63	90277.6
12.3938	835.63	840.632	32652.9
12.3939	840.632	845.634	17932.1
12.394	845.634	850.637	15713.6
12.3941	850.637	855.639	11288.6
12.3942	855.639	860.641	23596.1
12.3943	860.641	865.643	23738.8
12.3944	865.643	870.646	29973.2
12.396	870.646	875.648	36066.7
12.3961	875.648	880.65	28556
12.3961	880.65	885.652	23154.8
12.3962	885.652	890.655	67350.4
12.3963	890.655	895.657	32658
12.3964	895.657	900.659	30393.4
12.3965	900.659	905.662	32633.8
12.3966	905.662	910.664	46216.5
12.3967	910.664	915.666	34164.4
12.3968	915.666	920.668	32529.4
12.3969	920.668	925.671	33369.1
12.397	925.671	930.673	31266
12.3971	930.673	935.675	56004.3
12.3972	935.675	940.677	66180.6
12.3973	940.677	945.68	49417.5
12.3973	945.68	950.682	73309.3
12.3974	950.682	955.684	49572
12.3975	955.684	960.687	103854
12.3976	960.687	965.689	72263.3
12.3977	965.689	970.691	53584.7
12.3978	970.691	975.693	476022
12.3979	975.693	980.696	111762
12.398	980.696	985.698	90906.6
12.3981	985.698	990.7	333675
12.3982	990.7	995.702	158754
12.3982	995.702	1000.7	80089.3
12.3983	1000.7	1005.71	156488
12.3984	1005.71	1010.71	89023.9
12.3985	1010.71	1015.71	68673.9
12.3987	1015.71	1020.71	80892.4
12.3987	1020.71	1025.72	128475
12.3988	1025.72	1030.72	105452
12.3989	1030.72	1035.72	2.02573e+06
12.399	1035.72	1040.72	247821
12.3991	1040.72	1045.73	166128
12.3992	1045.73	1050.73	96940
12.3993	1050.73	1055.73	61318.4
12.3994	1055.73	1060.73	47738.6
12.3995	1060.73	1065.73	88010.8
12.3996	1065.73	1070.74	67859.9
12.3997	1070.74	1075.74	56689.9
12.3998	1075.74	1080.74	69738.4
12.4	380.423	385.425	0
12.4002	385.425	390.427	0
12.4003	390.427	395.43	375.453
12.4005	395.43	400.432	0
12.4007	400.432	405.434	0
12.4008	405.434	410.436	0
12.401	410.436	415.439	114.177
12.4012	415.439	420.441	0
12.4014	420.441	425.443	91.2206
12.4015	425.443	430.446	106.049
12.4017	430.446	435.448	88.3323
12.4019	435.448	440.45	0
12.402	440.45	445.452	207.587
12.4022	445.452	450.455	0
12.4024	450.455	455.457	0
12.4025	455.457	460.459	0
12.4027	460.459	465.461	0
12.4029	465.461	470.464	0
12.4031	470.464	475.466	0
12.4032	475.466	480.468	0
12.4034	480.468	485.471	118.693
12.4036	485.471	490.473	0
12.4037	490.473	495.475	1763.95
12.4039	495.475	500.477	469.12
12.4042	500.477	505.48	0
12.4044	505.48	510.482	73.0348
12.4045	510.482	515.484	0
12.4047	515.484	520.486	0
12.4049	520.486	525.489	0
12.4051	525.489	530.491	979.583
12.4053	530.491	535.493	0
12.4054	535.493	540.496	0
12.4056	540.496	545.498	0
12.4058	545.498	550.5	523.308
12.406	550.5	555.502	1065.63
12.4061	555.502	560.505	4431.86
12.4063	560.505	565.507	0
12.4064	565.507	570.509	1879.05
12.4065	570.509	575.511	0
12.4067	575.511	580.514	0
12.4068	580.514	585.516	0
12.4074	585.516	590.518	1056.13
12.4076	590.518	595.521	313.384
12.4078	595.521	600.523	243.342
12.4079	600.523	605.525	0
12.4081	605.525	610.527	1223.82
12.4082	610.527	615.53	0
12.4084	615.53	620.532	0
12.4086	620.532	625.534	0
12.4088	625.534	630.536	0
12.4089	630.537	635.539	0
12.409	635.539	640.541	0
12.4092	640.541	645.543	525.992
12.4093	645.543	650.546	0
12.4095	650.546	655.548	0
12.4096	655.548	660.55	63240.3
12.4097	660.55	665.552	0
12.4099	665.552	670.555	53133.5
12.41	670.555	675.557	3495.14
12.4101	675.557	680.559	0
12.4103	680.559	685.561	3754.33
12.4104	685.561	690.564	3442.99
12.4106	690.564	695.566	0
12.4107	695.566	700.568	3342.16
12.4109	700.568	705.571	2851.13
12.411	705.571	710.573	5003.52
12.4111	710.573	715.575	2785.3
12.4112	715.575	720.577	12939.2
12.4113	720.577	725.58	2909.19
12.4115	725.58	730.582	2161.77
12.4115	730.582	735.584	84997
12.4116	735.584	740.587	6160.28
12.4118	740.587	745.589	5026.43
12.4119	745.589	750.591	4430.07
12.412	750.591	755.593	0
12.412	755.593	760.596	8555.39
12.4122	760.596	765.598	6269.6
12.4122	765.598	770.6	0
12.4123	770.6	775.602	0
12.4124	775.602	780.605	26328.5
12.4125	780.605	785.607	12156.1
12.4126	785.607	790.609	7466.07
12.4127	790.609	795.612	7379.71
12.4129	795.612	800.614	9182.67
12.413	800.614	805.616	10454.2
12.4131	805.616	810.618	15156.5
12.4132	810.618	815.621	5896.61
12.4133	815.621	820.623	28119
12.4134	820.623	825.625	23702.5
12.4135	825.625	830.627	71513.6
12.4136	830.627	835.63	57202.3
12.4137	835.63	840.632	30874.8
12.4138	840.632	845.634	18206
12.4139	845.634	850.637	15628.5
12.414	850.637	855.639	16030.2
12.4141	855.639	860.641	52952.4
12.4142	860.641	865.643	23119.6
12.4142	865.643	870.646	30699.9
12.4143	870.646	875.648	22720.9
12.4144	875.648	880.65	17718.6
12.416	880.65	885.652	40205.5
12.4161	885.652	890.655	53818.4
12.4162	890.655	895.657	28889.5
12.4163	895.657	900.659	36842.9
12.4164	900.659	905.662	33862.2
12.4165	905.662	910.664	35446.6
12.4166	910.664	915.666	33469.1
12.4167	915.666	920.668	33180.6
12.4168	920.668	925.671	25050.3
12.4169	925.671	930.673	48289.1
12.417	930.673	935.675	66082.5
12.4171	935.675	940.677	44749.5
12.4172	940.677	945.68	35342.1
12.4172	945.68	950.682	136441
12.4173	950.682	955.684	48145.8
12.4174	955.684	960.687	70779.8
12.4175	960.687	965.689	50702.5
12.4176	965.689	970.691	61917.8
12.4177	970.691	975.693	634767
12.4178	975.693	980.696	100204
12.4178	980.696	985.698	111792
12.4179	985.698	990.7	362069
12.418	990.7	995.702	175466
12.4181	995.702	1000.7	84758.8
12.4181	1000.7	1005.71	154918
12.4182	1005.71	1010.71	92681.4
12.4183	1010.71	1015.71	115259
12.4184	1015.71	1020.71	76309
12.4185	1020.71	1025.72	124922
12.4186	1025.72	1030.72	91170
12.4187	1030.72	1035.72	1.07799e+06
12.4188	1035.72	1040.72	196234
12.4189	1040.72	1045.73	158198
12.419	1045.73	1050.73	104852
12.4191	1050.73	1055.73	60135.4
12.4192	1055.73	1060.73	49930.2
12.4194	1060.73	1065.73	63716.5
12.4195	1065.73	1070.74	51555
12.4197	1070.74	1075.74	45924.4
12.4198	1075.74	1080.74	81856.1
12.4199	380.423	385.425	0
12.4201	385.425	390.427	0
12.4203	390.427	395.43	0
12.4204	395.43	400.432	0
12.4206	400.432	405.434	0
12.4208	405.434	410.436	0
12.421	410.436	415.439	0
12.4212	415.439	420.441	0
12.4213	420.441	425.443	0
12.4215	425.443	430.446	62.1728
12.4217	430.446	435.448	103.68
12.4218	435.448	440.45	0
12.422	440.45	445.452	94.1033
12.4222	445.452	450.455	0
12.4224	450.455	455.457	0
12.4225	455.457	460.459	0
12.4227	460.459	465.461	0
12.4229	465.461	470.464	331.806
12.423	470.464	475.466	0
12.4232	475.466	480.468	0
12.4234	480.468	485.471	387.814
12.4236	485.471	490.473	0
12.4237	490.473	495.475	1244.06
12.4239	495.475	500.477	1202.62
12.4241	500.477	505.48	0
12.4242	505.48	510.482	366.61
12.4244	510.482	515.484	991.639
12.4246	515.484	520.486	0
12.4249	520.486	525.489	0
12.4251	525.489	530.491	2130.91
12.4253	530.491	535.493	0
12.4254	535.493	540.496	775.268
12.4256	540.496	545.498	437.839
12.4257	545.498	550.5	621.249
12.4259	550.5	555.502	0
12.4261	555.502	560.505	4544.21
12.4263	560.505	565.507	163.979
12.4264	565.507	570.509	0
12.4265	570.509	575.511	1042.3
12.4267	575.511	580.514	575.703
12.4269	580.514	585.516	0
12.4271	585.516	590.518	0
12.4272	590.518	595.521	75.3781
12.4274	595.521	600.523	134.88
12.4276	600.523	605.525	0
12.4282	605.525	610.527	0
12.4283	610.527	615.53	0
12.4285	615.53	620.532	657.869
12.4286	620.532	625.534	961.624
12.4288	625.534	630.536	0
12.429	630.537	635.539	0
12.4292	635.539	640.541	0
12.4293	640.541	645.543	0
12.4295	645.543	650.546	0
12.4296	650.546	655.548	0
12.4298	655.548	660.55	50872.7
12.43	660.55	665.552	0
12.4301	665.552	670.555	127681
12.4302	670.555	675.557	0
12.4304	675.557	680.559	860.95
12.4305	680.559	685.561	4013.27
12.4307	685.561	690.564	0
12.4308	690.564	695.566	0
12.431	695.566	700.568	3679.33
12.4311	700.568	705.571	2069.74
12.4312	705.571	710.573	5680.1
12.4313	710.573	715.575	5334.97
12.4314	715.575	720.577	0
12.4315	720.577	725.58	0
12.4316	725.58	730.582	5531.17
12.4317	730.582	735.584	149416
12.4318	735.584	740.587	12172.1
12.4319	740.587	745.589	5709.52
12.432	745.589	750.591	7089.92
12.4321	750.591	755.593	0
12.4322	755.593	760.596	5411.79
12.4323	760.596	765.598	8478.23
12.4324	765.598	770.6	0
12.4325	770.6	775.602	0
12.4326	775.602	780.605	10865.3
12.4327	780.605	785.607	0
12.4328	785.607	790.609	5763.03
12.4329	790.609	795.612	8196.16
12.433	795.612	800.614	9693.14
12.4331	800.614	805.616	8734.46
12.4333	805.616	810.618	7349.54
12.4334	810.618	815.621	11469.2
12.4335	815.621	820.623	30939.4
12.4336	820.623	825.625	25304.5
12.4337	825.625	830.627	51158.4
12.4338	830.627	835.63	33465.8
12.4339	835.63	840.632	32298.9
12.4339	840.632	845.634	20134.9
12.4341	845.634	850.637	20097
12.4342	850.637	855.639	13126.9
12.4343	855.639	860.641	37077.9
12.4344	860.641	865.643	20522.8
12.4344	865.643	870.646	31506.4
12.4346	870.646	875.648	21227.8
12.4347	875.648	880.65	24051.9
12.4347	880.65	885.652	37215.6
12.4368	885.652	890.655	30945.6
12.4368	890.655	895.657	30634.2
12.4369	895.657	900.659	37864.7
12.437	900.659	905.662	35546.9
12.4371	905.662	910.664	33290.4
12.4372	910.664	915.666	33183.6
12.4373	915.666	920.668	28928.6
12.4374	920.668	925.671	32993.3
12.4375	925.671	930.673	84754.9
12.4376	930.673	935.675	96457.7
12.4377	935.675	940.677	56804.9
12.4378	940.677	945.68	37423
12.4379	945.68	950.682	170959
12.438	950.682	955.684	44955.5
12.438	955.684	960.687	65686.1
12.4381	960.687	965.689	44735.3
12.4382	965.689	970.691	54894.1
12.4383	970.691	975.693	562514
12.4383	975.693	980.696	74642.8
12.4384	980.696	985.698	98425.2
12.4385	985.698	990.7	331492
12.4386	990.7	995.702	148891
12.4387	995.702	1000.7	74986.6
12.4387	1000.7	1005.71	142635
12.4389	1005.71	1010.71	78088.2
12.439	1010.71	1015.71	295140
12.4391	1015.71	1020.71	78076.1
12.4392	1020.71	1025.72	113779
12.4393	1025.72	1030.72	86579.8
12.4394	1030.72	1035.72	561851
12.4394	1035.72	1040.72	171687
12.4395	1040.72	1045.73	205831
12.4396	1045.73	1050.73	119304
12.4397	1050.73	1055.73	64074.3
12.4398	1055.73	1060.73	50022.4
12.44	1060.73	1065.73	64180.8
12.4401	1065.73	1070.74	58873.4
12.4402	1070.74	1075.74	38244.9
12.4404	1075.74	1080.74	81204.9
12.4405	380.423	385.425	0
12.4407	385.425	390.427	0
12.4409	390.427	395.43	0
12.441	395.43	400.432	0
12.4412	400.432	405.434	0
12.4414	405.434	410.436	0
12.4416	410.436	415.439	0
12.4417	415.439	420.441	0
12.4419	420.441	425.443	0
12.4421	425.443	430.446	0
12.4422	430.446	435.448	0
12.4424	435.448	440.45	0
12.4426	440.45	445.452	0
12.4428	445.452	450.455	0
12.4429	450.455	455.457	0
12.4431	455.457	460.459	0
12.4432	460.459	465.461	0
12.4434	465.461	470.464	0
12.4436	470.464	475.466	0
12.4438	475.466	480.468	0
12.444	480.468	485.471	0
12.4441	485.471	490.473	0
12.4443	490.473	495.475	1004.32
12.4445	495.475	500.477	0
12.4446	500.477	505.48	0
12.4448	505.48	510.482	65.0273
12.445	510.482	515.484	1390.76
12.4452	515.484	520.486	0
12.4454	520.486	525.489	0
12.4456	525.489	530.491	1280.5
12.4458	530.491	535.493	0
12.446	535.493	540.496	1308.77
12.4461	540.496	545.498	644.913
12.4462	545.498	550.5	1052.58
12.4464	550.5	555.502	968.715
12.4466	555.502	560.505	0
12.4468	560.505	565.507	342.825
12.4469	565.507	570.509	0
12.4471	570.509	575.511	0
12.4473	575.511	580.514	245.862
12.4474	580.514	585.516	0
12.4476	585.516	590.518	0
12.4478	590.518	595.521	409.529
12.4484	595.521	600.523	486.822
12.4485	600.523	605.525	0
12.4487	605.525	610.527	0
12.4488	610.527	615.53	0
12.449	615.53	620.532	0
12.4491	620.532	625.534	2195.25
12.4493	625.534	630.536	0
12.4495	630.537	635.539	0
12.4497	635.539	640.541	0
12.4498	640.541	645.543	0
12.45	645.543	650.546	1120.34
12.4501	650.546	655.548	0
12.4503	655.548	660.55	41190.7
12.4504	660.55	665.552	3186.63
12.4505	665.552	670.555	176627
12.4507	670.555	675.557	3363.34
12.4508	675.557	680.559	0
12.4509	680.559	685.561	2160.75
12.451	685.561	690.564	3317.13
12.4512	690.564	695.566	2811.32
12.4513	695.566	700.568	2028.91
12.4515	700.568	705.571	3400.96
12.4516	705.571	710.573	0
12.4517	710.573	715.575	2048.57
12.4519	715.575	720.577	6155.13
12.4519	720.577	725.58	0
12.4521	725.58	730.582	5411.84
12.4522	730.582	735.584	115357
12.4523	735.584	740.587	7905.33
12.4524	740.587	745.589	3147.4
12.4525	745.589	750.591	5843.18
12.4526	750.591	755.593	0
12.4527	755.593	760.596	8715.19
12.4528	760.596	765.598	5366.4
12.4528	765.598	770.6	7378.79
12.4529	770.6	775.602	9691.53
12.453	775.602	780.605	0
12.4532	780.605	785.607	0
12.4533	785.607	790.609	6641.25
12.4534	790.609	795.612	0
12.4535	795.612	800.614	0
12.4536	800.614	805.616	0
12.4537	805.616	810.618	9225.95
12.4538	810.618	815.621	9324.98
12.4539	815.621	820.623	49913.7
12.454	820.623	825.625	24231
12.4541	825.625	830.627	50871.1
12.4541	830.627	835.63	31971.7
12.4542	835.63	840.632	31566.1
12.4544	840.632	845.634	16151.7
12.4545	845.634	850.637	20818.5
12.4546	850.637	855.639	25122.6
12.4547	855.639	860.641	41164
12.4548	860.641	865.643	16304.8
12.4549	865.643	870.646	32846.7
12.4549	870.646	875.648	16389.6
12.455	875.648	880.65	23327.8
12.4551	880.65	885.652	30278.5
12.457	885.652	890.655	32446.7
12.4571	890.655	895.657	37371.1
12.4572	895.657	900.659	37600.5
12.4573	900.659	905.662	27930.5
12.4574	905.662	910.664	25279.7
12.4574	910.664	915.666	30175
12.4575	915.666	920.668	24952.8
12.4577	920.668	925.671	32362.4
12.4578	925.671	930.673	184686
12.4578	930.673	935.675	150423
12.4579	935.675	940.677	99498.2
12.458	940.677	945.68	62807.3
12.458	945.68	950.682	108733
12.4581	950.682	955.684	29330.6
12.4582	955.684	960.687	50836.4
12.4583	960.687	965.689	46204.1
12.4584	965.689	970.691	62821.5
12.4584	970.691	975.693	385449
12.4585	975.693	980.696	78790.2
12.4586	980.696	985.698	77241.5
12.4587	985.698	990.7	213877
12.4588	990.7	995.702	122122
12.4588	995.702	1000.7	89229.6
12.4589	1000.7	1005.71	113576
12.459	1005.71	1010.71	88323.1
12.4591	1010.71	1015.71	460788
12.4592	1015.71	1020.71	111621
12.4593	1020.71	1025.72	138771
12.4594	1025.72	1030.72	65284.8
12.4595	1030.72	1035.72	318350
12.4596	1035.72	1040.72	178810
12.4596	1040.72	1045.73	274144
12.4597	1045.73	1050.73	97930.7
12.4599	1050.73	1055.73	70129.5
12.46	1055.73	1060.73	53210
12.4601	1060.73	1065.73	72862
12.4602	1065.73	1070.74	43744.9
12.4604	1070.74	1075.74	30648
12.4605	1075.74	1080.74	59981.7
12.4607	380.423	385.425	0
12.4608	385.425	390.427	0
12.461	390.427	395.43	130.474
12.4612	395.43	400.432	0
12.4613	400.432	405.434	82.687
12.4615	405.434	410.436	62.3863
12.4617	410.436	415.439	0
12.4619	415.439	420.441	0
12.462	420.441	425.443	0
12.4622	425.443	430.446	0
12.4624	430.446	435.448	0
12.4625	435.448	440.45	0
12.4627	440.45	445.452	120.54
12.4629	445.452	450.455	0
12.4631	450.455	455.457	0
12.4632	455.457	460.459	0
12.4634	460.459	465.461	0
12.4636	465.461	470.464	0
12.4638	470.464	475.466	0
12.4639	475.466	480.468	0
12.4641	480.468	485.471	432.996
12.4643	485.471	490.473	0
12.4644	490.473	495.475	438.899
12.4646	495.475	500.477	972.612
12.4648	500.477	505.48	0
12.4649	505.48	510.482	0
12.4651	510.482	515.484	2003.7
12.4654	515.484	520.486	0
12.4655	520.486	525.489	0
12.4657	525.489	530.491	1263.52
12.4659	530.491	535.493	53.7587
12.4661	535.493	540.496	0
12.4662	540.496	545.498	471.223
12.4663	545.498	550.5	0
12.4665	550.5	555.502	0
12.4667	555.502	560.505	2397.19
12.4669	560.505	565.507	0
12.467	565.507	570.509	880.525
12.4672	570.509	575.511	0
12.4674	575.511	580.514	0
12.4675	580.514	585.516	0
12.4677	585.516	590.518	675.634
12.4679	590.518	595.521	164.895
12.4681	595.521	600.523	0
12.4683	600.523	605.525	0
12.4684	605.525	610.527	0
12.469	610.527	615.53	590.46
12.469	615.53	620.532	0
12.4692	620.532	625.534	1488.75
12.4694	625.534	630.536	0
12.4696	630.537	635.539	1477.53
12.4697	635.539	640.541	0
12.4699	640.541	645.543	0
12.4701	645.543	650.546	0
12.4702	650.546	655.548	1124.18
12.4703	655.548	660.55	40945.2
12.4705	660.55	665.552	0
12.4705	665.552	670.555	89730.2
12.4707	670.555	675.557	0
12.4708	675.557	680.559	1902.23
12.4709	680.559	685.561	4287.16
12.471	685.561	690.564	0
12.4712	690.564	695.566	0
12.4714	695.566	700.568	0
12.4715	700.568	705.571	3704.03
12.4716	705.571	710.573	3298.62
12.4717	710.573	715.575	2206.42
12.4719	715.575	720.577	3025.3
12.472	720.577	725.58	2712.16
12.472	725.58	730.582	4162.85
12.4721	730.582	735.584	53467.9
12.4722	735.584	740.587	2742.25
12.4723	740.587	745.589	15321.5
12.4724	745.589	750.591	5734.86
12.4725	750.591	755.593	0
12.4726	755.593	760.596	7069.6
12.4727	760.596	765.598	0
12.4728	765.598	770.6	4271.45
12.4729	770.6	775.602	0
12.473	775.602	780.605	12750.6
12.4731	780.605	785.607	5068.43
12.4732	785.607	790.609	0
12.4733	790.609	795.612	7208.41
12.4734	795.612	800.614	6636.07
12.4735	800.614	805.616	6271.71
12.4736	805.616	810.618	4998.82
12.4737	810.618	815.621	10507.9
12.4738	815.621	820.623	47614.8
12.4738	820.623	825.625	15889.6
12.4739	825.625	830.627	21899.2
12.474	830.627	835.63	26113.5
12.4741	835.63	840.632	28899
12.4742	840.632	845.634	31139.1
12.4743	845.634	850.637	23763.3
12.4744	850.637	855.639	18484
12.4745	855.639	860.641	23108.6
12.4746	860.641	865.643	14789.3
12.4747	865.643	870.646	18540.9
12.4748	870.646	875.648	15090.4
12.4749	875.648	880.65	20435.7
12.475	880.65	885.652	23221.7
12.4751	885.652	890.655	23330
12.4751	890.655	895.657	39012.4
12.4752	895.657	900.659	25379.3
12.4753	900.659	905.662	25538.8
12.4754	905.662	910.664	22741.3
12.4776	910.664	915.666	48283
12.4776	915.666	920.668	32676.5
12.4777	920.668	925.671	38411.1
12.4778	925.671	930.673	376269
12.4779	930.673	935.675	215696
12.478	935.675	940.677	85116.7
12.4781	940.677	945.68	59547.5
12.4781	945.68	950.682	56051.2
12.4782	950.682	955.684	41214.7
12.4783	955.684	960.687	59623.9
12.4784	960.687	965.689	48752.5
12.4785	965.689	970.691	76205.6
12.4786	970.691	975.693	279362
12.4787	975.693	980.696	84377.3
12.4787	980.696	985.698	64488.2
12.4788	985.698	990.7	126327
12.4789	990.7	995.702	142146
12.479	995.702	1000.7	72073.5
12.479	1000.7	1005.71	109601
12.4791	1005.71	1010.71	96567.2
12.4792	1010.71	1015.71	496145
12.4793	1015.71	1020.71	164416
12.4794	1020.71	1025.72	175897
12.4795	1025.72	1030.72	67510.1
12.4796	1030.72	1035.72	220949
12.4796	1035.72	1040.72	144894
12.4798	1040.72	1045.73	321663
12.4799	1045.73	1050.73	101318
12.48	1050.73	1055.73	68485.8
12.4801	1055.73	1060.73	55062.7
12.4802	1060.73	1065.73	70569.9
12.4803	1065.73	1070.74	57074.4
12.4804	1070.74	1075.74	29195.6
12.4806	1075.74	1080.74	54824.7
12.4807	380.423	385.425	0
12.4809	385.425	390.427	0
12.481	390.427	395.43	0
12.4812	395.43	400.432	0
12.4814	400.432	405.434	0
12.4816	405.434	410.436	91.18
12.4817	410.436	415.439	210.813
12.4819	415.439	420.441	0
12.4821	420.441	425.443	0
12.4822	425.443	430.446	0
12.4824	430.446	435.448	0
12.4826	435.448	440.45	347.607
12.4827	440.45	445.452	0
12.4829	445.452	450.455	0
12.4831	450.455	455.457	364.921
12.4833	455.457	460.459	0
12.4834	460.459	465.461	0
12.4836	465.461	470.464	0
12.4838	470.464	475.466	347.281
12.484	475.466	480.468	0
12.4841	480.468	485.471	0
12.4843	485.471	490.473	57.8959
12.4845	490.473	495.475	726.366
12.4846	495.475	500.477	171.095
12.4848	500.477	505.48	0
12.485	505.48	510.482	0
12.4851	510.482	515.484	685.102
12.4853	515.484	520.486	0
12.4855	520.486	525.489	610.613
12.4857	525.489	530.491	992.797
12.4859	530.491	535.493	0
12.4861	535.493	540.496	0
12.4862	540.496	545.498	0
12.4863	545.498	550.5	0
12.4866	550.5	555.502	0
12.4868	555.502	560.505	0
12.487	560.505	565.507	248.996
12.4871	565.507	570.509	958.499
12.4873	570.509	575.511	0
12.4874	575.511	580.514	0
12.4876	580.514	585.516	0
12.4878	585.516	590.518	594.358
12.488	590.518	595.521	256.705
12.4882	595.521	600.523	438.898
12.4883	600.523	605.525	0
12.4885	605.525	610.527	895.833
12.4887	610.527	615.53	0
12.4887	615.53	620.532	0
12.4889	620.532	625.534	69.5133
12.4891	625.534	630.536	461.369
12.4897	630.537	635.539	636.33
12.4898	635.539	640.541	0
12.49	640.541	645.543	0
12.4902	645.543	650.546	0
12.4903	650.546	655.548	0
12.4904	655.548	660.55	42122.2
12.4905	660.55	665.552	4287.68
12.4906	665.552	670.555	31082.4
12.4907	670.555	675.557	853.933
12.4909	675.557	680.559	2775.96
12.491	680.559	685.561	2614.28
12.4911	685.561	690.564	0
12.4913	690.564	695.566	2917.14
12.4914	695.566	700.568	0
12.4916	700.568	705.571	3415.24
12.4917	705.571	710.573	1936.92
12.4918	710.573	715.575	2124.8
12.492	715.575	720.577	2717.38
12.4921	720.577	725.58	2634.09
12.4922	725.58	730.582	0
12.4923	730.582	735.584	14489.2
12.4924	735.584	740.587	2382.88
12.4926	740.587	745.589	7853.43
12.4927	745.589	750.591	0
12.4928	750.591	755.593	0
12.4929	755.593	760.596	0
12.493	760.596	765.598	5492.89
12.4931	765.598	770.6	4221.47
12.4932	770.6	775.602	6928.41
12.4933	775.602	780.605	6606.88
12.4934	780.605	785.607	9281.27
12.4935	785.607	790.609	5477.83
12.4936	790.609	795.612	7305.43
12.4937	795.612	800.614	7606.72
12.4938	800.614	805.616	7148.75
12.4939	805.616	810.618	9128.79
12.494	810.618	815.621	6439.66
12.494	815.621	820.623	39096.5
12.4941	820.623	825.625	15975.9
12.4942	825.625	830.627	20811.9
12.4943	830.627	835.63	20620
12.4944	835.63	840.632	19419.5
12.4945	840.632	845.634	20138.4
12.4946	845.634	850.637	27311.9
12.4947	850.637	855.639	36768.7
12.4948	855.639	860.641	21462.6
12.4949	860.641	865.643	19247.8
12.495	865.643	870.646	0
12.4952	870.646	875.648	14574.6
12.4953	875.648	880.65	22484.9
12.4954	880.65	885.652	13421.2
12.4955	885.652	890.655	16476.1
12.4956	890.655	895.657	34148
12.4957	895.657	900.659	13323.5
12.4959	900.659	905.662	16163.8
12.4959	905.662	910.664	31654.5
12.496	910.664	915.666	21815.5
12.4961	915.666	920.668	28272.8
12.4962	920.668	925.671	29279
12.4963	925.671	930.673	438498
12.4964	930.673	935.675	200200
12.4965	935.675	940.677	107879
12.4983	940.677	945.68	75616.1
12.4983	945.68	950.682	41330.7
12.4984	950.682	955.684	30564.2
12.4985	955.684	960.687	51979.8
12.4986	960.687	965.689	47104.5
12.4987	965.689	970.691	83343.8
12.4987	970.691	975.693	217936
12.4988	975.693	980.696	90065.9
12.4989	980.696	985.698	69207.8
12.499	985.698	990.7	68743.2
12.4991	990.7	995.702	115501
12.4992	995.702	1000.7	94544.6
12.4993	1000.7	1005.71	83639.8
12.4994	1005.71	1010.71	89914.1
12.4995	1010.71	1015.71	348018
12.4996	1015.71	1020.71	132021
12.4997	1020.71	1025.72	128615
12.4998	1025.72	1030.72	62608.2
12.4999	1030.72	1035.72	227900
12.5	1035.72	1040.72	96958.1
12.5001	1040.72	1045.73	371123
12.5001	1045.73	1050.73	75747.6
12.5003	1050.73	1055.73	71926.6
12.5004	1055.73	1060.73	51250.9
12.5005	1060.73	1065.73	58437.5
12.5006	1065.73	1070.74	56152.3
12.5007	1070.74	1075.74	28987.6
12.5009	1075.74	1080.74	39910.4
12.5011	380.423	385.425	0
12.5012	385.425	390.427	0
12.5014	390.427	395.43	0
12.5016	395.43	400.432	0
12.5017	400.432	405.434	88.8615
12.5019	405.434	410.436	0
12.5021	410.436	415.439	0
12.5023	415.439	420.441	0
12.5024	420.441	425.443	0
12.5026	425.443	430.446	0
12.5028	430.446	435.448	0
12.5029	435.448	440.45	0
12.5031	440.45	445.452	0
12.5033	445.452	450.455	0
12.5035	450.455	455.457	0
12.5036	455.457	460.459	0
12.5038	460.459	465.461	0
12.504	465.461	470.464	0
12.5041	470.464	475.466	0
12.5043	475.466	480.468	369.502
12.5045	480.468	485.471	0
12.5047	485.471	490.473	0
12.5048	490.473	495.475	413.267
12.505	495.475	500.477	153.025
12.5052	500.477	505.48	0
12.5053	505.48	510.482	0
12.5055	510.482	515.484	609.026
12.5057	515.484	520.486	0
12.5059	520.486	525.489	0
12.5061	525.489	530.491	1696.63
