RT	Window.Low	Window.High	204.087
11.2965	630.537	635.539	1044.08
11.2967	635.539	640.541	0
11.2968	640.541	645.543	0
11.297	645.543	650.546	0
11.2971	650.546	655.548	1747.97
11.2973	655.548	660.55	164134
11.2974	660.55	665.552	2574.1
11.2975	665.552	670.555	0
11.2977	670.555	675.557	0
11.2979	675.557	680.559	2395.22
11.2981	680.559	685.561	9483.26
11.2982	685.561	690.564	10865.8
11.2984	690.564	695.566	3233.69
11.2986	695.566	700.568	16723.6
11.2987	700.568	705.571	2800.43
11.2989	705.571	710.573	4479.36
11.299	710.573	715.575	4877.67
11.2991	715.575	720.577	8090.07
11.2992	720.577	725.58	3624.46
11.2993	725.58	730.582	14443.2
11.2994	730.582	735.584	7009.32
11.2995	735.584	740.587	10250.2
11.2997	740.587	745.589	4853.39
11.2998	745.589	750.591	8043.89
11.2999	750.591	755.593	0
11.3	755.593	760.596	8619.91
11.3002	760.596	765.598	9017.85
11.3003	765.598	770.6	9211.91
11.3004	770.6	775.602	13421.5
11.3005	775.602	780.605	0
11.3006	780.605	785.607	9031.65
11.3007	785.607	790.609	13841
11.3008	790.609	795.612	18322.7
11.3009	795.612	800.614	12874.1
11.301	800.614	805.616	23662.3
11.3011	805.616	810.618	17275.8
11.3012	810.618	815.621	15347.1
11.3013	815.621	820.623	41474.2
11.3014	820.623	825.625	34227.1
11.3016	825.625	830.627	45041.9
11.3017	830.627	835.63	30744.8
11.3017	835.63	840.632	39700.7
11.3019	840.632	845.634	24933.9
11.302	845.634	850.637	31696.1
11.3022	850.637	855.639	75417.4
11.3023	855.639	860.641	37755.7
11.3024	860.641	865.643	217814
11.3033	865.643	870.646	87692.4
11.3034	870.646	875.648	119649
11.3035	875.648	880.65	70374.2
11.3036	880.65	885.652	62879.2
11.3037	885.652	890.655	67522.1
11.3038	890.655	895.657	80803.5
11.3039	895.657	900.659	53285
11.304	900.659	905.662	721049
11.304	905.662	910.664	117977
11.3042	910.664	915.666	199906
11.3043	915.666	920.668	137379
11.3044	920.668	925.671	85153.8
11.3045	925.671	930.673	79557.8
11.3046	930.673	935.675	120431
11.3047	935.675	940.677	109887
11.3048	940.677	945.68	93949.9
11.3049	945.68	950.682	160742
11.305	950.682	955.684	112231
11.3051	955.684	960.687	220267
11.3052	960.687	965.689	448787
11.3052	965.689	970.691	220535
11.3053	970.691	975.693	179709
11.3054	975.693	980.696	148159
11.3055	980.696	985.698	289892
11.3056	985.698	990.7	172101
11.3057	990.7	995.702	882218
11.3057	995.702	1000.7	392990
11.3058	1000.7	1005.71	169508
11.3059	1005.71	1010.71	131838
11.306	1010.71	1015.71	165264
11.3061	1015.71	1020.71	121736
11.3062	1020.71	1025.72	192758
11.3063	1025.72	1030.72	173420
11.3064	1030.72	1035.72	236028
11.3064	1035.72	1040.72	201264
11.3066	1040.72	1045.73	156524
11.3067	1045.73	1050.73	197833
11.3068	1050.73	1055.73	200929
11.3069	1055.73	1060.73	221031
11.307	1060.73	1065.73	181401
11.3071	1065.73	1070.74	210535
11.3072	1070.74	1075.74	220439
11.3073	1075.74	1080.74	182492
11.3075	380.423	385.425	0
11.3076	385.425	390.427	0
11.3078	390.427	395.43	748.13
11.308	395.43	400.432	0
11.3081	400.432	405.434	0
11.3083	405.434	410.436	0
11.3085	410.436	415.439	0
11.3087	415.439	420.441	0
11.3088	420.441	425.443	0
11.309	425.443	430.446	0
11.3092	430.446	435.448	0
11.3093	435.448	440.45	0
11.3095	440.45	445.452	69.0024
11.3097	445.452	450.455	59.6778
11.3099	450.455	455.457	0
11.31	455.457	460.459	0
11.3102	460.459	465.461	0
11.3103	465.461	470.464	0
11.3105	470.464	475.466	0
11.3107	475.466	480.468	0
11.3109	480.468	485.471	0
11.3111	485.471	490.473	0
11.3112	490.473	495.475	734.001
11.3114	495.475	500.477	0
11.3116	500.477	505.48	0
11.3117	505.48	510.482	0
11.3119	510.482	515.484	753.432
11.3121	515.484	520.486	0
11.3123	520.486	525.489	236.972
11.3124	525.489	530.491	4160.13
11.3126	530.491	535.493	0
11.3128	535.493	540.496	468.253
11.313	540.496	545.498	1349.94
11.3133	545.498	550.5	863.134
11.3135	550.5	555.502	0
11.3136	555.502	560.505	2479.75
11.3138	560.505	565.507	0
11.314	565.507	570.509	0
11.3141	570.509	575.511	0
11.3142	575.511	580.514	0
11.3148	580.514	585.516	383.277
11.3149	585.516	590.518	0
11.3152	590.518	595.521	1016.06
11.3153	595.521	600.523	0
11.3155	600.523	605.525	0
11.3157	605.525	610.527	0
11.3158	610.527	615.53	0
11.316	615.53	620.532	1039.88
11.3162	620.532	625.534	1099.68
11.3164	625.534	630.536	0
11.3166	630.537	635.539	0
11.3167	635.539	640.541	0
11.3169	640.541	645.543	1980.36
11.317	645.543	650.546	0
11.3171	650.546	655.548	1936.97
11.3173	655.548	660.55	142693
11.3175	660.55	665.552	13619.3
11.3176	665.552	670.555	0
11.3178	670.555	675.557	2173.32
11.3179	675.557	680.559	1824.61
11.3181	680.559	685.561	7547.6
11.3183	685.561	690.564	7633.87
11.3185	690.564	695.566	3384.45
11.3187	695.566	700.568	11138.9
11.3189	700.568	705.571	0
11.3191	705.571	710.573	4213.86
11.3192	710.573	715.575	5440.33
11.3194	715.575	720.577	9183.77
11.3195	720.577	725.58	5102.51
11.3196	725.58	730.582	12510.7
11.3197	730.582	735.584	5815.23
11.3198	735.584	740.587	0
11.3199	740.587	745.589	7399.07
11.32	745.589	750.591	9243.79
11.3201	750.591	755.593	3755.26
11.3203	755.593	760.596	6857.15
11.3204	760.596	765.598	7363.27
11.3205	765.598	770.6	11324.8
11.3206	770.6	775.602	16038.3
11.3207	775.602	780.605	0
11.3208	780.605	785.607	9516.76
11.3209	785.607	790.609	14682
11.321	790.609	795.612	16677.7
11.3211	795.612	800.614	20744.1
11.3212	800.614	805.616	21083.8
11.3214	805.616	810.618	15373.4
11.3215	810.618	815.621	13474.2
11.3216	815.621	820.623	48186.8
11.3217	820.623	825.625	27643.7
11.3218	825.625	830.627	42773.9
11.3219	830.627	835.63	36682.8
11.322	835.63	840.632	29167.2
11.3221	840.632	845.634	32504.4
11.3222	845.634	850.637	25731.8
11.3224	850.637	855.639	48512.2
11.3226	855.639	860.641	36739.9
11.3227	860.641	865.643	135540
11.3228	865.643	870.646	65809.8
11.3229	870.646	875.648	62821.2
11.3234	875.648	880.65	48700.3
11.3235	880.65	885.652	63559.3
11.3237	885.652	890.655	79668.4
11.3238	890.655	895.657	80282.6
11.3239	895.657	900.659	49359.8
11.324	900.659	905.662	783709
11.3241	905.662	910.664	132293
11.3241	910.664	915.666	245395
11.3242	915.666	920.668	134561
11.3244	920.668	925.671	79232.8
11.3245	925.671	930.673	74833.9
11.3246	930.673	935.675	98375.9
11.3248	935.675	940.677	92988
11.3249	940.677	945.68	76958.8
11.3249	945.68	950.682	128798
11.3251	950.682	955.684	144936
11.3251	955.684	960.687	229572
11.3252	960.687	965.689	284078
11.3253	965.689	970.691	200510
11.3254	970.691	975.693	165727
11.3255	975.693	980.696	130479
11.3256	980.696	985.698	247740
11.3257	985.698	990.7	148367
11.3258	990.7	995.702	447932
11.3259	995.702	1000.7	370131
11.326	1000.7	1005.71	176219
11.326	1005.71	1010.71	132787
11.3261	1010.71	1015.71	188821
11.3263	1015.71	1020.71	120085
11.3263	1020.71	1025.72	151014
11.3264	1025.72	1030.72	175937
11.3265	1030.72	1035.72	207546
11.3266	1035.72	1040.72	190378
11.3267	1040.72	1045.73	153533
11.3269	1045.73	1050.73	183104
11.327	1050.73	1055.73	197516
11.3271	1055.73	1060.73	226180
11.3272	1060.73	1065.73	244604
11.3273	1065.73	1070.74	207031
11.3274	1070.74	1075.74	172473
11.3275	1075.74	1080.74	175800
11.3277	380.423	385.425	0
11.3278	385.425	390.427	0
11.328	390.427	395.43	241.307
11.3282	395.43	400.432	0
11.3283	400.432	405.434	0
11.3285	405.434	410.436	0
11.3287	410.436	415.439	0
11.3289	415.439	420.441	258.772
11.329	420.441	425.443	0
11.3292	425.443	430.446	0
11.3294	430.446	435.448	0
11.3295	435.448	440.45	381.911
11.3297	440.45	445.452	257.592
11.3299	445.452	450.455	214.328
11.3301	450.455	455.457	0
11.3302	455.457	460.459	0
11.3304	460.459	465.461	0
11.3306	465.461	470.464	0
11.3308	470.464	475.466	0
11.3309	475.466	480.468	0
11.3311	480.468	485.471	0
11.3313	485.471	490.473	0
11.3315	490.473	495.475	0
11.3316	495.475	500.477	0
11.3318	500.477	505.48	0
11.332	505.48	510.482	0
11.3321	510.482	515.484	1340.76
11.3323	515.484	520.486	319.172
11.3325	520.486	525.489	0
11.3327	525.489	530.491	3786.77
11.3329	530.491	535.493	0
11.3331	535.493	540.496	1133
11.3333	540.496	545.498	1008.15
11.3334	545.498	550.5	0
11.3337	550.5	555.502	0
11.3338	555.502	560.505	1555.5
11.334	560.505	565.507	490.855
11.3342	565.507	570.509	0
11.3343	570.509	575.511	0
11.3344	575.511	580.514	512.359
11.3346	580.514	585.516	0
11.3348	585.516	590.518	756.002
11.335	590.518	595.521	1103.76
11.3355	595.521	600.523	0
11.3357	600.523	605.525	0
11.3359	605.525	610.527	0
11.336	610.527	615.53	0
11.3362	615.53	620.532	0
11.3364	620.532	625.534	1267.83
11.3366	625.534	630.536	944.512
11.3368	630.537	635.539	0
11.3369	635.539	640.541	0
11.3371	640.541	645.543	193.237
11.3372	645.543	650.546	0
11.3373	650.546	655.548	2211.27
11.3374	655.548	660.55	123649
11.3376	660.55	665.552	18130.6
11.3377	665.552	670.555	0
11.3379	670.555	675.557	0
11.3381	675.557	680.559	2059.02
11.3382	680.559	685.561	11081.6
11.3384	685.561	690.564	7029.08
11.3385	690.564	695.566	0
11.3387	695.566	700.568	11129
11.3389	700.568	705.571	5136.8
11.3391	705.571	710.573	4416.54
11.3392	710.573	715.575	4801.73
11.3393	715.575	720.577	7441.71
11.3394	720.577	725.58	4665.04
11.3395	725.58	730.582	7901.69
11.3396	730.582	735.584	8231.65
11.3397	735.584	740.587	7805.55
11.3398	740.587	745.589	9929.92
11.3399	745.589	750.591	13780.1
11.34	750.591	755.593	9812.51
11.3401	755.593	760.596	8403.4
11.3402	760.596	765.598	9357.33
11.3403	765.598	770.6	11346.4
11.3404	770.6	775.602	16160.3
11.3405	775.602	780.605	0
11.3406	780.605	785.607	12226.8
11.3407	785.607	790.609	11808.3
11.3408	790.609	795.612	19391
11.3409	795.612	800.614	17952
11.341	800.614	805.616	26991.7
11.3411	805.616	810.618	16869.4
11.3412	810.618	815.621	12907.5
11.3413	815.621	820.623	52737.1
11.3415	820.623	825.625	23639.2
11.3416	825.625	830.627	48391.6
11.3417	830.627	835.63	43064.6
11.3418	835.63	840.632	30612.4
11.3419	840.632	845.634	42443.4
11.342	845.634	850.637	31690.9
11.3421	850.637	855.639	34852.3
11.3422	855.639	860.641	39903.2
11.3422	860.641	865.643	74277.8
11.3424	865.643	870.646	52156.8
11.3425	870.646	875.648	61250.2
11.3426	875.648	880.65	47442.1
11.3427	880.65	885.652	72944
11.3428	885.652	890.655	83794.9
11.3429	890.655	895.657	79295.3
11.3441	895.657	900.659	49431.4
11.3443	900.659	905.662	716725
11.3443	905.662	910.664	124855
11.3444	910.664	915.666	223531
11.3446	915.666	920.668	134330
11.3447	920.668	925.671	73209.1
11.3448	925.671	930.673	92396.4
11.3449	930.673	935.675	103375
11.345	935.675	940.677	109897
11.3451	940.677	945.68	66367.8
11.3452	945.68	950.682	104538
11.3453	950.682	955.684	214855
11.3453	955.684	960.687	242158
11.3454	960.687	965.689	187687
11.3455	965.689	970.691	159611
11.3456	970.691	975.693	182025
11.3457	975.693	980.696	122149
11.3458	980.696	985.698	183680
11.3459	985.698	990.7	153839
11.3459	990.7	995.702	322545
11.346	995.702	1000.7	347122
11.3461	1000.7	1005.71	163267
11.3462	1005.71	1010.71	138713
11.3463	1010.71	1015.71	194386
11.3464	1015.71	1020.71	110431
11.3465	1020.71	1025.72	173462
11.3466	1025.72	1030.72	179583
11.3467	1030.72	1035.72	237568
11.3468	1035.72	1040.72	196429
11.3469	1040.72	1045.73	164274
11.347	1045.73	1050.73	176271
11.3471	1050.73	1055.73	179614
11.3472	1055.73	1060.73	201730
11.3473	1060.73	1065.73	242722
11.3474	1065.73	1070.74	231076
11.3475	1070.74	1075.74	169113
11.3476	1075.74	1080.74	169195
11.3478	380.423	385.425	0
11.3479	385.425	390.427	0
11.3481	390.427	395.43	382.185
11.3483	395.43	400.432	0
11.3484	400.432	405.434	0
11.3486	405.434	410.436	0
11.3488	410.436	415.439	0
11.349	415.439	420.441	0
11.3492	420.441	425.443	0
11.3493	425.443	430.446	70.0551
11.3495	430.446	435.448	0
11.3497	435.448	440.45	293.853
11.3498	440.45	445.452	0
11.35	445.452	450.455	0
11.3502	450.455	455.457	0
11.3504	455.457	460.459	168.033
11.3505	460.459	465.461	0
11.3507	465.461	470.464	0
11.3509	470.464	475.466	0
11.351	475.466	480.468	125.606
11.3512	480.468	485.471	0
11.3514	485.471	490.473	0
11.3516	490.473	495.475	201.665
11.3517	495.475	500.477	0
11.3519	500.477	505.48	0
11.3521	505.48	510.482	149.974
11.3522	510.482	515.484	1625.06
11.3524	515.484	520.486	0
11.3526	520.486	525.489	0
11.3528	525.489	530.491	2755.03
11.353	530.491	535.493	0
11.3532	535.493	540.496	244.81
11.3534	540.496	545.498	68.6748
11.3535	545.498	550.5	0
11.3537	550.5	555.502	0
11.3539	555.502	560.505	0
11.3541	560.505	565.507	0
11.3542	565.507	570.509	0
11.3544	570.509	575.511	2181.97
11.3546	575.511	580.514	0
11.3547	580.514	585.516	796.141
11.3549	585.516	590.518	0
11.355	590.518	595.521	0
11.3552	595.521	600.523	870.167
11.3554	600.523	605.525	668.992
11.3556	605.525	610.527	0
11.3557	610.527	615.53	0
11.3563	615.53	620.532	891.31
11.3565	620.532	625.534	1036.02
11.3567	625.534	630.536	524.222
11.3568	630.537	635.539	0
11.357	635.539	640.541	1033.19
11.3572	640.541	645.543	0
11.3573	645.543	650.546	0
11.3574	650.546	655.548	1783.29
11.3575	655.548	660.55	108315
11.3577	660.55	665.552	4310.38
11.3578	665.552	670.555	0
11.358	670.555	675.557	0
11.3581	675.557	680.559	0
11.3583	680.559	685.561	9689.23
11.3585	685.561	690.564	4976.67
11.3586	690.564	695.566	0
11.3587	695.566	700.568	4998.24
11.3589	700.568	705.571	5100.54
11.3591	705.571	710.573	0
11.3591	710.573	715.575	0
11.3593	715.575	720.577	0
11.3594	720.577	725.58	0
11.3595	725.58	730.582	6441.89
11.3596	730.582	735.584	13705
11.3597	735.584	740.587	4852.52
11.3599	740.587	745.589	0
11.36	745.589	750.591	5187.37
11.3601	750.591	755.593	10464.3
11.3602	755.593	760.596	6350.71
11.3603	760.596	765.598	8829.84
11.3604	765.598	770.6	8968.9
11.3605	770.6	775.602	11280.8
11.3606	775.602	780.605	0
11.3607	780.605	785.607	8831.75
11.3608	785.607	790.609	6822.65
11.3609	790.609	795.612	11676.6
11.361	795.612	800.614	17161.7
11.3611	800.614	805.616	17274.9
11.3612	805.616	810.618	17888.1
11.3613	810.618	815.621	20480
11.3614	815.621	820.623	42692.3
11.3615	820.623	825.625	29381.4
11.3616	825.625	830.627	37607
11.3617	830.627	835.63	29704.4
11.3618	835.63	840.632	33556.3
11.3619	840.632	845.634	23102.4
11.362	845.634	850.637	27346.2
11.3621	850.637	855.639	32431.4
11.3622	855.639	860.641	27732.4
11.3623	860.641	865.643	62303.4
11.3624	865.643	870.646	37657
11.3626	870.646	875.648	53431.5
11.3627	875.648	880.65	39541.4
11.3628	880.65	885.652	74736.1
11.3629	885.652	890.655	61656.1
11.363	890.655	895.657	68534.5
11.3631	895.657	900.659	58384.3
11.3632	900.659	905.662	397973
11.3633	905.662	910.664	117792
11.3649	910.664	915.666	171389
11.365	915.666	920.668	92554
11.3651	920.668	925.671	86534.2
11.3652	925.671	930.673	71033.3
11.3653	930.673	935.675	91678.1
11.3654	935.675	940.677	131999
11.3655	940.677	945.68	69199.9
11.3656	945.68	950.682	94708.5
11.3657	950.682	955.684	293185
11.3657	955.684	960.687	222079
11.3658	960.687	965.689	195377
11.3659	965.689	970.691	142253
11.366	970.691	975.693	277381
11.3661	975.693	980.696	114803
11.3662	980.696	985.698	149186
11.3662	985.698	990.7	148586
11.3663	990.7	995.702	222061
11.3664	995.702	1000.7	228457
11.3665	1000.7	1005.71	183025
11.3666	1005.71	1010.71	144536
11.3666	1010.71	1015.71	135256
11.3667	1015.71	1020.71	112335
11.3668	1020.71	1025.72	166673
11.3669	1025.72	1030.72	245677
11.367	1030.72	1035.72	298675
11.3671	1035.72	1040.72	191466
11.3672	1040.72	1045.73	191079
11.3673	1045.73	1050.73	183619
11.3674	1050.73	1055.73	189420
11.3675	1055.73	1060.73	188404
11.3676	1060.73	1065.73	242866
11.3677	1065.73	1070.74	233816
11.3678	1070.74	1075.74	124472
11.368	1075.74	1080.74	165309
11.3682	380.423	385.425	0
11.3683	385.425	390.427	220.314
11.3685	390.427	395.43	0
11.3687	395.43	400.432	0
11.3688	400.432	405.434	0
11.369	405.434	410.436	0
11.3692	410.436	415.439	0
11.3694	415.439	420.441	0
11.3696	420.441	425.443	0
11.3697	425.443	430.446	0
11.3699	430.446	435.448	0
11.3701	435.448	440.45	155.571
11.3702	440.45	445.452	0
11.3704	445.452	450.455	0
11.3706	450.455	455.457	0
11.3708	455.457	460.459	0
11.3709	460.459	465.461	0
11.3711	465.461	470.464	0
11.3713	470.464	475.466	0
11.3715	475.466	480.468	0
11.3716	480.468	485.471	0
11.3718	485.471	490.473	0
11.372	490.473	495.475	186.342
11.3721	495.475	500.477	0
11.3723	500.477	505.48	0
11.3725	505.48	510.482	0
11.3726	510.482	515.484	2270.81
11.3728	515.484	520.486	0
11.373	520.486	525.489	0
11.3732	525.489	530.491	1983.49
11.3734	530.491	535.493	0
11.3736	535.493	540.496	1251.44
11.3738	540.496	545.498	936.623
11.3739	545.498	550.5	0
11.374	550.5	555.502	0
11.3742	555.502	560.505	792.415
11.3744	560.505	565.507	0
11.3745	565.507	570.509	1512.41
11.3746	570.509	575.511	1273.77
11.3748	575.511	580.514	0
11.3749	580.514	585.516	446.042
11.375	585.516	590.518	988.519
11.3752	590.518	595.521	1231.99
11.3754	595.521	600.523	498.068
11.3756	600.523	605.525	0
11.3757	605.525	610.527	0
11.3759	610.527	615.53	0
11.376	615.53	620.532	0
11.3762	620.532	625.534	0
11.3764	625.534	630.536	0
11.3769	630.537	635.539	259.042
11.3771	635.539	640.541	401.75
11.3772	640.541	645.543	0
11.3773	645.543	650.546	0
11.3774	650.546	655.548	1582.96
11.3775	655.548	660.55	108786
11.3776	660.55	665.552	0
11.3777	665.552	670.555	2756.77
11.3779	670.555	675.557	0
11.378	675.557	680.559	0
11.3782	680.559	685.561	3659.01
11.3783	685.561	690.564	0
11.3784	690.564	695.566	0
11.3786	695.566	700.568	5217.31
11.3787	700.568	705.571	0
11.3788	705.571	710.573	0
11.3789	710.573	715.575	3749.51
11.3791	715.575	720.577	5560.47
11.3791	720.577	725.58	0
11.3792	725.58	730.582	9675.12
11.3793	730.582	735.584	8510.24
11.3794	735.584	740.587	5788.6
11.3796	740.587	745.589	2196.56
11.3796	745.589	750.591	5668.44
11.3798	750.591	755.593	7184.95
11.3798	755.593	760.596	4802.65
11.3799	760.596	765.598	8686.19
11.38	765.598	770.6	6133.14
11.3801	770.6	775.602	10480.1
11.3802	775.602	780.605	14855.5
11.3803	780.605	785.607	5608.3
11.3804	785.607	790.609	8317.97
11.3805	790.609	795.612	0
11.3806	795.612	800.614	10703.8
11.3807	800.614	805.616	18452.2
11.3808	805.616	810.618	13529.3
11.3809	810.618	815.621	8881.36
11.381	815.621	820.623	31583
11.3811	820.623	825.625	30584.2
11.3812	825.625	830.627	27461.6
11.3813	830.627	835.63	24159.8
11.3814	835.63	840.632	26374.7
11.3814	840.632	845.634	27702.5
11.3815	845.634	850.637	22501.9
11.3817	850.637	855.639	25698.1
11.3817	855.639	860.641	26571.2
11.3818	860.641	865.643	40748.8
11.3819	865.643	870.646	31739.4
11.382	870.646	875.648	57294.6
11.3821	875.648	880.65	42049.6
11.3823	880.65	885.652	60438.2
11.3824	885.652	890.655	54832.2
11.3825	890.655	895.657	49325.5
11.3826	895.657	900.659	42718.5
11.3827	900.659	905.662	194790
11.3828	905.662	910.664	94581.5
11.3829	910.664	915.666	89393.5
11.383	915.666	920.668	69084.7
11.3831	920.668	925.671	67195.2
11.3832	925.671	930.673	61263.2
11.3833	930.673	935.675	88926.1
11.3834	935.675	940.677	120789
11.3855	940.677	945.68	65866.1
11.3856	945.68	950.682	101015
11.3857	950.682	955.684	277733
11.3857	955.684	960.687	204453
11.3858	960.687	965.689	178834
11.3859	965.689	970.691	135747
11.386	970.691	975.693	296793
11.3861	975.693	980.696	91028
11.3862	980.696	985.698	111639
11.3863	985.698	990.7	114130
11.3864	990.7	995.702	136237
11.3864	995.702	1000.7	158723
11.3865	1000.7	1005.71	171728
11.3866	1005.71	1010.71	111967
11.3867	1010.71	1015.71	112595
11.3868	1015.71	1020.71	86676.9
11.3869	1020.71	1025.72	113374
11.387	1025.72	1030.72	560562
11.3871	1030.72	1035.72	286812
11.3872	1035.72	1040.72	191183
11.3873	1040.72	1045.73	153560
11.3874	1045.73	1050.73	129543
11.3875	1050.73	1055.73	135366
11.3876	1055.73	1060.73	140012
11.3877	1060.73	1065.73	185292
11.3879	1065.73	1070.74	152583
11.3881	1070.74	1075.74	106048
11.3882	1075.74	1080.74	133176
11.3884	380.423	385.425	0
11.3885	385.425	390.427	0
11.3887	390.427	395.43	0
11.3889	395.43	400.432	0
11.389	400.432	405.434	0
11.3892	405.434	410.436	0
11.3894	410.436	415.439	0
11.3896	415.439	420.441	0
11.3898	420.441	425.443	0
11.3899	425.443	430.446	0
11.3901	430.446	435.448	0
11.3903	435.448	440.45	0
11.3904	440.45	445.452	0
11.3906	445.452	450.455	0
11.3908	450.455	455.457	0
11.391	455.457	460.459	0
11.3911	460.459	465.461	0
11.3913	465.461	470.464	0
11.3915	470.464	475.466	0
11.3916	475.466	480.468	0
11.3918	480.468	485.471	0
11.392	485.471	490.473	0
11.3922	490.473	495.475	0
11.3923	495.475	500.477	0
11.3925	500.477	505.48	0
11.3927	505.48	510.482	0
11.3928	510.482	515.484	1159.73
11.393	515.484	520.486	0
11.3932	520.486	525.489	0
11.3934	525.489	530.491	1272.67
11.3936	530.491	535.493	0
11.3938	535.493	540.496	0
11.3939	540.496	545.498	316.454
11.3941	545.498	550.5	0
11.3942	550.5	555.502	0
11.3943	555.502	560.505	478.809
11.3944	560.505	565.507	0
11.3944	565.507	570.509	1750.65
11.3946	570.509	575.511	397.796
11.3947	575.511	580.514	0
11.3949	580.514	585.516	0
11.395	585.516	590.518	0
11.3952	590.518	595.521	1280.83
11.3954	595.521	600.523	1049.83
11.3955	600.523	605.525	0
11.3956	605.525	610.527	0
11.3958	610.527	615.53	0
11.3959	615.53	620.532	0
11.396	620.532	625.534	1246.1
11.3962	625.534	630.536	0
11.3967	630.537	635.539	755.716
11.3969	635.539	640.541	0
11.397	640.541	645.543	0
11.3972	645.543	650.546	0
11.3973	650.546	655.548	1681.59
11.3974	655.548	660.55	82498.9
11.3975	660.55	665.552	5286.07
11.3976	665.552	670.555	949.236
11.3978	670.555	675.557	376.161
11.3979	675.557	680.559	0
11.3981	680.559	685.561	8448.42
11.3982	685.561	690.564	4010.12
11.3984	690.564	695.566	1825.58
11.3985	695.566	700.568	1289.31
11.3987	700.568	705.571	3457.13
11.3988	705.571	710.573	0
11.3989	710.573	715.575	2886.16
11.3991	715.575	720.577	5412.65
11.3992	720.577	725.58	4552.82
11.3993	725.58	730.582	3353.14
11.3993	730.582	735.584	5149.43
11.3995	735.584	740.587	4901.85
11.3996	740.587	745.589	1677.07
11.3997	745.589	750.591	0
11.3998	750.591	755.593	0
11.3998	755.593	760.596	0
11.4	760.596	765.598	10967.9
11.4001	765.598	770.6	6861.35
11.4002	770.6	775.602	10833.7
11.4004	775.602	780.605	0
11.4005	780.605	785.607	5771.44
11.4006	785.607	790.609	4809.65
11.4007	790.609	795.612	4293.48
11.4009	795.612	800.614	10150.5
11.401	800.614	805.616	11566.7
11.4012	805.616	810.618	7256.06
11.4013	810.618	815.621	12581.2
11.4014	815.621	820.623	27901.5
11.4015	820.623	825.625	45305.3
11.4016	825.625	830.627	19509
11.4018	830.627	835.63	25074.4
11.4019	835.63	840.632	16536.7
11.402	840.632	845.634	13388.2
11.4021	845.634	850.637	15225.4
11.4023	850.637	855.639	17758.3
11.4024	855.639	860.641	24802.6
11.4025	860.641	865.643	27055.3
11.4026	865.643	870.646	24638.5
11.4027	870.646	875.648	33909.1
11.4028	875.648	880.65	30673.4
11.4029	880.65	885.652	37002.9
11.403	885.652	890.655	33513.6
11.4032	890.655	895.657	40743.5
11.4034	895.657	900.659	32355.7
11.4035	900.659	905.662	91122.4
11.4036	905.662	910.664	66750.2
11.4039	910.664	915.666	63545.3
11.404	915.666	920.668	47406.9
11.4042	920.668	925.671	43376.3
11.4043	925.671	930.673	42023.7
11.4044	930.673	935.675	54731.9
11.4046	935.675	940.677	94052.7
11.4048	940.677	945.68	52765
11.4048	945.68	950.682	57260.2
11.405	950.682	955.684	231700
11.4051	955.684	960.687	170394
11.4052	960.687	965.689	113972
11.4056	965.689	970.691	99075.7
11.4057	970.691	975.693	315943
11.4059	975.693	980.696	66991.6
11.406	980.696	985.698	76468.7
11.4062	985.698	990.7	71913.8
11.4064	990.7	995.702	93160.9
11.4065	995.702	1000.7	119663
11.4066	1000.7	1005.71	129841
11.4067	1005.71	1010.71	81460
11.4068	1010.71	1015.71	72177
11.407	1015.71	1020.71	63208.4
11.4072	1020.71	1025.72	88855.2
11.4073	1025.72	1030.72	1.25488e+06
11.4074	1030.72	1035.72	257860
11.4075	1035.72	1040.72	184240
11.4077	1040.72	1045.73	119332
11.4079	1045.73	1050.73	103720
11.408	1050.73	1055.73	103310
11.4082	1055.73	1060.73	118590
11.4084	1060.73	1065.73	260944
11.4085	1065.73	1070.74	150574
11.4087	1070.74	1075.74	110597
11.4089	1075.74	1080.74	114650
11.409	380.423	385.425	0
11.4092	385.425	390.427	0
11.4094	390.427	395.43	347.505
11.4095	395.43	400.432	0
11.4097	400.432	405.434	0
11.4099	405.434	410.436	0
11.4101	410.436	415.439	0
11.4102	415.439	420.441	0
11.4104	420.441	425.443	0
11.4106	425.443	430.446	0
11.4107	430.446	435.448	0
11.4109	435.448	440.45	106.1
11.4111	440.45	445.452	0
11.4113	445.452	450.455	0
11.4114	450.455	455.457	0
11.4116	455.457	460.459	0
11.4118	460.459	465.461	0
11.4119	465.461	470.464	0
11.4121	470.464	475.466	0
11.4123	475.466	480.468	0
11.4124	480.468	485.471	0
11.4126	485.471	490.473	0
11.4128	490.473	495.475	0
11.413	495.475	500.477	176.664
11.4131	500.477	505.48	0
11.4133	505.48	510.482	0
11.4134	510.482	515.484	1061.45
11.4136	515.484	520.486	0
11.4138	520.486	525.489	0
11.414	525.489	530.491	3520.11
11.4142	530.491	535.493	0
11.4144	535.493	540.496	361.719
11.4146	540.496	545.498	0
11.4147	545.498	550.5	0
11.4148	550.5	555.502	0
11.4149	555.502	560.505	0
11.415	560.505	565.507	0
11.415	565.507	570.509	0
11.4151	570.509	575.511	697.866
11.4153	575.511	580.514	0
11.4154	580.514	585.516	0
11.4155	585.516	590.518	0
11.4158	590.518	595.521	721.426
11.4159	595.521	600.523	0
11.4161	600.523	605.525	351.479
11.4162	605.525	610.527	0
11.4163	610.527	615.53	0
11.4164	615.53	620.532	0
11.4166	620.532	625.534	541.233
11.4171	625.534	630.536	976.746
