"ID108129_02","ID108129_03","ID108129_04","IDPhos_01","IDPhos_02","IDPhos_03"
134836,131921,117679,28717.9,34040.2,32972.7
173616,182766,137071,47643.7,49357.8,30237.3
255721,285213,170277,54698.8,58654.9,40930
161162,176952,210202,41364.9,36368.4,70308.5
166039,188194,159165,66245.9,258454,59241.4
156005,113407,153413,45709.2,74097.9,41657.6
159813,136845,155452,229489,63877.5,39608.3
126786,128581,138476,76609.9,119614,41646.7
189779,230518,232491,71777.3,238645,52007
386047,351586,214511,44759.6,53915.4,62049.3
244864,262936,222473,132391,542388,45441.4
343578,304731,184960,98245.2,73751.5,62506.2
211606,241609,188035,333072,76136.1,202289
203952,307511,159988,72747,47897.2,50821.5
206135,408712,159192,47587.2,44709.9,62178.9
143324,143568,152929,44459,41466.7,59107.9
167670,145137,129866,38534.7,44378.6,26813.3
219005,208840,174218,29180.6,34309,30490.5
138721,152933,139791,23914.3,36678.3,26410.6
211150,159020,143598,28422.8,31779.3,59634.6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,412.234,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,117.138,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,114.311,0,0,0
0,0,0,0,0,0
0,363.712,279.307,0,0,0
0,0,0,0,0,0
0,0,0,0,335.309,0
0,0,0,0,0,0
0,80.0155,0,0,0,0
207.839,0,0,254.691,0,0
0,0,0,0,0,226.11
0,549.877,0,132.795,0,0
0,0,0,0,0,0
0,566.914,0,0,100.354,336.015
0,0,0,330.899,0,0
210.342,0,402.319,0,180.373,0
1144.59,0,0,0,0,0
4622.83,4370.8,2911.28,1536.19,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4416.71,2787.05,2398.53,0,0,0
0,0,0,110.141,0,0
1164.3,1198.46,0,2661.67,0,0
2615.82,1623.32,958.78,684,176.438,0
300.428,497.937,0,313.157,238.975,0
0,0,0,0,645.091,0
2510.34,640.814,1110.74,2458.58,25929.5,2914.88
0,2222.74,2695.14,0,0,0
747.497,1316.29,0,1293.13,0,0
2763.44,0,0,383.42,304.817,0
0,0,0,1128.16,0,0
413.685,190.475,396.852,0,738.417,444.962
0,577.589,0,269.247,0,0
0,0,0,0,955.878,1405.22
0,0,0,0,0,559
2382.37,2918.39,0,0,0,0
5571.81,981.584,916.941,227.875,0,0
1430.29,0,0,2184.39,0,0
0,0,0,0,0,0
0,1783.02,917.773,980.022,0,0
1673.19,4324.82,1425.23,0,0,0
0,1119.77,1179.21,1117.3,0,0
1444.83,0,2627.87,0,0,440.26
0,1362.99,784.393,0,0,0
0,1554.51,0,0,0,886.61
0,0,1593.67,0,0,0
94907.9,92642.4,76412.6,19720.2,21652.5,15233.1
8719.79,6872.35,16711.4,0,0,4758.11
0,0,0,108874,1072.69,1352.89
1733.73,2459.29,1724.97,1555.16,0,0
3634.4,1828.46,2443.79,0,1624.41,0
11160.6,7284.62,14440.9,0,2349.03,3194.72
0,8301.33,8925.88,1339.12,1666.67,0
0,0,0,0,1595.66,0
0,2448.21,2425.34,0,0,0
0,2438.68,2130.18,0,0,3370.83
5199,3482.23,0,0,2236.37,2576.88
0,0,0,0,786.243,0
18998.5,0,0,1983.84,4984.89,4176.76
8590.43,9816.38,0,2303.01,0,2207.66
3641.59,3623.57,6718.28,0,3110.31,0
7643.38,6530.96,8443.43,58319.6,4267.57,0
6962.36,4258.7,4712.47,4168.35,2872.42,3291.42
12764.4,8048.74,4981.02,4508.96,5307.99,0
5652.37,7823.01,6071.95,4125.9,4811.59,2526.85
8203.89,3726.31,0,0,0,5361.4
4532.33,8209.79,5337.89,3771.56,15581.4,4818.06
9151.22,7279.86,7820.08,4254.87,5817.77,4118.12
9629.11,11758.1,0,3505.92,4014.96,7904.15
15206.9,10430.7,19536.7,3106.61,0,3008.41
22466.5,11523.9,13729.8,5382.53,10503.6,0
9734.81,8235.81,6027.57,5908.56,6231.29,0
11794.5,13538.7,8704.33,4726.83,4993.63,5352.61
15175.3,0,6034.34,6079.42,4748.04,8716.76
11670.4,13213.6,9251.1,4058.38,6619.39,7949.78
21237.7,15941.7,17856.8,0,4840.5,4872.56
12964.5,16560.3,9767.62,3068.47,7708.29,8557.94
9982.31,10459.2,9373.42,0,6369.15,0
66605.1,38744.5,29212.9,26146.1,12950.4,9361.29
73488.8,40027,24595.6,11028.1,7681.88,0
29218.4,20799.6,22530.6,0,40022.5,8094.94
32750.8,20206.5,19443.3,11812.4,29404.5,20593.9
25880.2,28034.9,24472.4,13182.4,15104.1,13487.5
29844.8,28350,17937.9,16796.2,11398.7,11900.2
26463.9,26795.6,25886.7,24867.8,10842.3,14980.5
37384.2,25161.1,16482.7,18434.1,12409.5,16692.9
44174.2,39383.4,16186.8,26979.5,14844.5,0
24817.5,20049.7,0,10077,12645.2,12301
43105.7,23894.3,27922.5,15845.4,17958.5,12383.1
53776.7,33385.5,25700.3,10087.8,13329.3,30177.6
97479.2,46157.1,36531.2,24697.1,9485.56,25743.1
47810,46406.7,24696.1,11792.8,11446.2,17004.7
52315,44000.9,55671.5,15804.2,26135.7,22578.5
70848.1,59780.2,49392.1,14824.7,22492.6,22693.9
52778.8,41360.5,41826.2,10933.5,22273.6,14741.6
53910.2,43882.8,55103.3,16023.6,30369.8,20494.7
136821,68627.1,145114,11904,28870.6,35788.8
103640,60962.9,138642,27586.5,22824.5,35750.1
108216,50442.8,106595,20762.1,34579,43452.3
78404.1,47815.2,96025.8,20938.8,23737.2,49620.7
57488.3,44222.3,61661.3,180047,21575.5,23131.2
69406.1,72917.5,63483.6,127202,49974.4,41396.3
106742,66679.5,84822.5,60781.8,56412.9,40173.4
81970,71430.3,115377,50474.7,35178.8,39186.9
127623,156480,87586.4,30788.3,33335.7,52480.7
154484,179835,129340,29015.5,43231.5,28490.8
144523,146216,129497,33284.2,79061.7,23824.8
808005,799798,556784,32695.8,74975.3,141589
196457,157636,153160,42340.2,34316.7,50833.8
258389,257784,239102,81978.2,95294.3,34350.4
150906,122126,133674,40226.7,43962.9,31591.8
129399,128439,109322,34943.4,38293.8,28965
152230,180224,135801,56353.9,83495.7,36255.6
202359,414886,189359,67511.1,61439.6,29845.9
133093,206195,267423,65080.8,59931.3,108669
159747,158007,186658,95270.6,217712,95951.1
149978,130722,208208,58680.2,61513.5,50019.4
147068,142632,171925,286927,62087.3,45779.4
135683,132408,151110,94943.2,93353.9,42882.4
191800,283275,177735,91485.2,169011,49315
321094,329731,302622,49825.6,81094.8,53993.3
253025,330708,282297,190971,1403860,43315.5
325214,316418,214202,77864.8,119447,87362
211084,207792,189465,374431,103014,285597
201719,288511,173834,75083.5,51115.6,50281.1
261324,323249,158117,58637.3,46945.2,117871
180125,144216,177152,42619.6,39043.3,55084.9
174199,138806,140777,47654.9,50486.2,38448.7
230112,175053,189509,37328.7,35751,33950.8
125221,135655,117298,20555,32657.1,20945.1
217360,170407,143504,33496.7,34377.5,101356
133.526,0,0,0,0,0
0,0,0,0,0,0
307.613,295.584,178.172,0,112.501,0
0,0,0,0,0,0
0,0,0,0,0,0
83.4683,0,0,0,0,0
0,0,0,607.111,0,0
0,0,0,0,0,344.382
0,0,0,0,0,0
0,198.54,0,0,0,0
0,0,0,0,0,0
232.643,0,0,0,0,0
0,0,0,309.131,0,0
157.334,231.583,0,0,0,0
0,0,0,0,0,0
160.46,0,0,0,0,0
0,0,0,0,0,0
349.267,0,0,211.09,0,0
257.033,0,0,0,0,0
0,587.785,0,0,0,0
0,0,0,136.216,0,0
0,465.375,0,0,166.559,0
0,327.117,278.201,0,0,230.016
361.066,0,0,323.364,0,0
0,0,0,0,0,0
1145.68,0,0,0,183.116,0
3385.13,3186.26,2864.61,1121,115.777,0
0,0,0,0,133.494,0
0,0,0,0,0,0
2837.05,3247.98,2459.45,0,411.44,1670.35
0,0,0,647.812,0,603.15
0,815.806,0,0,0,0
0,0,0,0,0,0
0,671.199,0,0,214.013,0
0,0,0,0,0,0
1907.39,1233.59,1635.39,1573.27,17988.3,0
0,0,1507.62,0,0,0
845.649,0,1031.21,902.98,0,0
1517.37,0,319.861,331.305,0,0
0,0,840.765,185.384,0,0
0,0,389.68,0,0,145.917
0,0,0,349.523,347.734,0
853.622,1271.46,1433.3,464.418,0,0
1456.01,0,0,0,0,0
1818.46,973.787,0,0,0,817.002
2230.5,1392.47,0,0,0,0
0,0,0,364.326,0,0
1164.48,818.791,695.62,412.562,0,1548.02
1445.47,2119.69,0,1047.74,0,0
3788.78,1969.44,1213.38,0,881.05,1257.11
0,0,0,0,0,1137.17
0,2110.04,1018.49,378.439,0,0
1983.88,0,0,0,0,998.086
0,0,0,0,0,0
0,912.787,606.312,0,185.87,0
117354,100666,83654.5,22333.2,36814.1,17559.4
3170.98,0,9814.82,0,1731.46,1596.29
0,0,1924.42,35392.4,1129.34,1570.59
0,2932.43,0,0,600.186,0
7369.94,2837.31,0,1495.75,1187.83,1423.88
6847.61,9042.87,11098.7,3161.55,0,1619.93
13153.6,3452.08,2776.08,2350.39,1621.78,2342.71
0,0,3001.89,0,7538.55,0
3883.63,2791.6,0,0,4476.54,0
8456.01,3971.07,5689.58,3784.17,2581.04,0
0,3161.07,3384.68,3282.34,1269.43,2321.91
0,0,4227.65,1699.53,3267.72,3315.02
20706.3,0,5422.77,6219,8339.62,0
8220.65,6192.17,3865.21,2678.78,2314.49,3969.81
5605.42,0,3318,1800.92,7780.71,0
12472.2,5235.8,7109.06,19608.8,3202.84,1190.35
6393.8,0,3322.39,0,3559.79,2040.73
8601.29,4725.38,6553.47,5665.19,3686.96,3996.47
13248.3,5245.98,4744.75,3343.7,3895.52,3750.84
4315,5410.66,8435.13,0,0,0
0,6101.19,0,3867.68,6978.67,6478.95
8609.82,9660.35,4163.08,3888.32,0,1836.76
17865.2,6499.45,9336.41,0,0,6650.52
12763.1,0,0,0,8791.29,4126.37
15424.6,10703.3,10286.1,5802.28,17544.4,6226.57
5767.64,0,9857.64,0,5869.88,3219.9
12787.2,7815.91,7424.38,8425.05,4486.84,9665.6
0,6216.58,6407.82,6927.92,4476.01,6339.14
12465.9,8502.81,6425.71,5499.71,9025.47,0
21093.6,22276.8,19342.7,3836.84,6569.09,5889.7
10400.7,22455.9,17138.1,5698.07,6924.2,6644.69
21836.4,13775.5,16239.7,6533.31,8082,3164.21
58412.2,41089.4,30505.6,19755.6,11429.7,10960.8
81721.7,21520.3,36262.4,8479.72,8430.43,0
28681.1,13790.5,18350.6,14751.5,96417.3,11764.9
27569.6,18610.8,22251.1,14484.7,59411.9,16194.9
22841,24046,29440.8,9790.74,44979.4,27155
28572.7,25380.6,23999.6,15927,17033.1,23075.9
28707.1,23767.1,22803.1,14309,14597.6,19764
24655.9,28285.8,21195,10715.3,10478.9,18598.8
45754.7,38735,20838.7,14134.6,21723.5,16190.8
33687.2,31717.1,21344.9,13753.1,17449.2,16556.5
29356.3,19561.2,32513.1,8635.9,19666.5,11645.5
46055.3,33076.2,27130.6,8548.3,16205.5,21893.6
97433.5,47865.7,37847.9,21278.4,17075.7,22758.4
41571.8,42793.8,25414,18607,17311.6,17303.9
42384.8,37073.9,59628.4,16013.5,45205.3,23834.4
88506.4,74344.1,47588.2,14707.3,24515.3,32165.9
51883.4,43382.8,52832.5,16357.3,23441.4,16197.2
58197.9,44672.4,51203.2,20191.7,19906.4,18089.8
73330.8,66514.4,165574,13510.1,23293.9,35944.4
106003,75308.4,168159,18584.3,26800.8,40265.9
69986.2,60512.1,131275,18112.3,33255.1,30579.7
71564.7,50901.6,100071,23859.9,27971.5,37351
58263.7,68296.2,47800.4,118047,26707,26142.6
69290.1,65154.4,76205.5,126027,40634.2,42006.1
89682.8,68619.8,74352.1,70789.4,52043.2,64137.1
108489,82050.2,99356.5,44673.7,33482.4,47452.3
153357,157608,81443.5,34344.2,27353.4,45627.2
138226,160801,107827,26547.9,51740.4,34864.5
148456,145268,160917,36808.5,95551.1,28928.4
767920,725066,480830,30911.3,90761,72500.4
163467,168858,150635,48235.9,36694.5,51936.8
298828,307488,220771,94660.3,221577,45604.5
151668,129624,127754,47309.7,78443.1,39027.3
142812,117013,116766,40166.5,47308.5,35357
196240,151656,149041,41181.1,199210,33410.2
196962,417998,153835,82564.2,103913,53078.8
177295,203802,483539,66743.1,57979,132333
154733,170549,181979,123999,145300,128078
132888,145285,197819,57777.3,77691.5,57783.6
154429,134904,156776,181018,64947.6,44653.5
140419,124463,137484,76932.6,81447.5,41079.9
189364,290438,177067,107653,113304,33855
262697,269450,369144,54243.8,79056,37942.2
250378,298610,299512,426343,2567710,41220
273127,260655,202809,74489.9,178767,82358.6
212094,210847,203994,317058,130521,364396
252395,237703,163589,74060,76091,65752.5
387277,248415,169475,58401.9,47557.9,219425
151615,166753,180691,50299,42059.6,65061.5
171738,181953,162401,39381.7,64909.3,41993.6
204584,200378,213685,31421.2,45619.5,38192.2
138355,140579,130077,22510.8,34948.3,25624.5
205656,159867,170377,34591,44509.6,90155.3
299.343,0,0,0,0,0
0,0,0,0,0,0
267.229,338.863,88.1053,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,178.832,0,0,0,0
0,0,0,199.9,0,188.585
0,0,0,0,0,0
0,0,0,0,0,0
0,0,90.6908,0,0,0
0,0,0,0,0,251.563
0,0,123.993,0,0,0
164.823,0,0,0,142.617,0
0,0,487.932,85.4941,0,317.254
0,0,0,0,0,170.49
0,126.236,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,120.433
0,0,0,0,240.223,0
0,0,0,0,0,0
165.449,0,0,111.417,0,0
0,0,0,0,0,0
362.184,58.3926,0,0,498.257,0
0,392.492,0,0,213.535,0
0,0,0,0,0,535.059
778.421,0,0,0,0,0
6691.42,2905.94,2362.36,0,417.985,0
403.984,425.254,0,0,0,0
0,244.752,0,0,0,0
3302.14,1907.6,2874.59,366.812,562.05,888.085
0,0,0,0,0,0
480.043,0,794.384,0,0,0
0,0,906.429,0,222.582,0
897.233,0,217.768,0,719.233,0
0,0,0,0,0,0
744.762,612.58,0,1303.71,7180.56,4424.2
0,2375.93,192.668,0,0,0
862.399,0,677.506,862.095,0,434.503
1054.74,0,0,210.636,0,0
0,0,0,0,300.909,0
818.827,468.198,632.869,0,0,966.712
608.675,0,0,0,0,321.802
0,0,0,77.4451,0,0
0,516.334,306.529,0,279.403,434.479
1060.52,431.705,0,0,1650.59,0
1325.1,612.232,443.263,0,0,1078.51
0,0,0,0,0,0
985.036,0,0,0,0,0
2166.85,0,988.741,0,0,0
2312.1,705.465,0,0,0,2088.84
0,706.103,187.879,450.14,0,0
1182.63,0,1961.47,0,265.39,0
0,0,0,710.59,0,1262.98
4215.15,0,0,0,0,0
0,1852.71,0,0,0,0
121573,82182.2,94774,25377.9,51554.8,24089.8
5795.19,14789.2,5720.01,1214.55,1812.13,1728.89
0,1129.91,0,14667.2,10969.7,1002.47
3030.89,3167.54,2088.86,0,0,1770.02
13290,2299.84,0,1569.68,0,0
8400.87,11304.5,8715.17,1780.76,0,1729.9
7947.72,3322.44,6145.36,1244.26,0,1683.51
0,4016.81,5126.77,0,0,0
0,0,0,0,2590.1,0
6065.09,2840.29,4219.75,1351.26,2152.99,2380.44
4498.46,4584.46,1428.58,1025.53,4747.8,1576.26
7896.46,4300.74,5919.92,2858.73,2711.36,1701.41
0,6721.47,6931.46,6522.02,0,0
0,4493.7,4450.46,2239.76,0,0
6056.2,5568.07,0,0,0,3507.88
10957.3,7630.2,7437.04,8519.97,21282.5,0
0,0,0,0,2014.5,0
0,10065.2,6349.99,4604.45,4081.14,2113.41
10116.7,7242.7,9384.76,4442.5,4883.51,0
13103.7,3228.68,4644.12,0,0,0
0,11558.9,6314.57,3810.85,6091.25,0
7674.94,7928.76,7892.34,2768.8,0,6667.85
0,0,20128.2,1623.44,4472.62,4913.84
8671.86,22157.4,12425,4732.79,7886.84,5222.17
13655.8,13163.8,15503.7,11037.6,17527.9,0
21346.3,8572.32,0,0,5775.61,7377.18
10956.2,4511.52,5057.31,6945.64,5582.04,8531.59
12462.8,5443.03,5490.43,4730.02,0,7100.01
16633.8,7641.06,7514.48,4305.23,6300.52,7162.05
17652,18220.3,16142.2,4381.97,8533.4,0
14491.7,12497.7,14538.4,3575.66,4256.83,5413.74
10096.4,12447.2,10916.2,5353.32,6364.71,0
55318.3,32320.1,33895.3,13107.3,10495.1,11950.7
65944.6,28773.8,26565.4,9618.22,11579.1,0
19031.7,0,19963.9,16503.7,76838,11839.2
28846.7,19029.7,30476.3,36187.1,65481.9,10572
30176.5,21299,27197.6,18115.4,26819.7,17461.8
44355,25376.3,32589.3,11447.5,12281.2,24362.3
35646.8,22985.2,25235.3,23033.4,12633.1,23947.4
36538.5,23166.9,30345.9,17501.4,0,15165.6
40042.3,28290.1,25909.4,28912.4,17692.8,12197.8
30277.9,28720.7,0,10342.2,17709.7,16130.5
29745.1,25652.6,24459.3,9138.51,20870.3,0
49878.4,34712.6,24095.5,17796.8,25685.5,27327.3
70759.7,43779.5,28025,57990.5,13849.4,14000.7
46994.8,35873.6,31599.1,28765.8,23247.4,19514.8
48016.7,46685.5,49747.5,24005.6,47086.5,25384.2
71209.8,63473.4,71016.8,20869.5,25867.7,23833
47344.3,48564.8,44965.2,11946.4,34086.5,12052.3
57757.1,50481.1,50500.3,24388.3,26484.9,27554.4
85926.5,52347.5,205070,14661.9,28604.9,34239.9
113110,77615,162448,15661.6,27955.5,46834.6
68909.8,55475,143843,11362.6,30681.8,32866.1
62093.8,54616.2,98878.2,21626.7,34420.1,38598.4
58264.4,69709.6,61880.3,68709.2,27244.1,27982.5
82236.1,63237.8,67208.8,124178,41277.9,47253
107287,65347.8,109465,61558.5,33425.9,0
110746,62068.3,111353,49789.6,29441.8,47104.1
209234,125127,107506,26321.9,58115.1,57728.6
147386,153269,108043,36891.2,41706.9,33539.5
146626,140933,169551,52389.3,87469.9,34009.1
758543,628095,408116,37787.2,54366.2,54096.7
185031,141176,153352,47756.3,46454,28764.7
321377,275479,180526,101375,337859,41249.6
154890,111740,126263,44214.5,100954,24857.3
163817,106726,124103,46619.7,88347.3,29106.3
223828,135770,148789,53730.9,289661,33875.3
212349,273008,188206,83231.6,158819,34196.4
198487,208168,1064800,67979.7,68875,72343.6
171225,145454,241390,138971,148669,101234
133363,142399,184394,72172.2,71101.4,46972.1
152867,134535,159197,129703,60132.9,46514.1
129322,143726,144740,72745.3,64637.9,62903.2
207120,267337,150831,94447.8,119946,29483
233263,212786,524525,60095.9,82796.6,31971.3
234348,254993,316022,994885,2259870,44009.4
222996,218463,223444,98364,186799,68309.4
239390,221602,208108,257601,146860,336648
287091,199039,161959,72342.9,89003.5,61786
472669,227965,168345,80692,49782.1,256507
164577,177230,180218,51394.4,49513.5,57274.9
157206,139720,183461,50789,57576.3,42421.9
224179,197678,279062,27618.7,52734.5,55157
155654,160025,182427,26894.1,39569,25572.2
180040,162027,213179,24982.7,65643.4,52532.4
0,0,0,224.17,0,0
176.438,0,0,0,0,0
128.38,0,0,0,129.361,0
0,0,0,0,0,143.02
0,0,0,0,0,0
346.921,0,0,0,0,224.671
0,0,0,0,0,0
0,0,0,0,0,122.25
89.9955,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,187.325,0,0,0
0,0,0,0,127.848,0
0,449.494,216.282,0,0,524.297
0,0,134.031,0,0,0
0,0,1395.81,0,78.6295,330.698
0,0,0,0,0,0
0,0,144.575,209.452,0,0
199.27,0,0,0,0,0
0,0,0,0,0,0
906.883,0,0,0,0,0
517.921,0,0,372.93,0,0
0,0,0,0,284.182,0
443.804,0,0,0,793.049,0
0,0,0,0,187.526,187.249
0,0,471.575,0,0,676.536
4821.63,4222.43,2583.59,486.369,569.56,0
0,216.736,0,0,0,572.862
0,0,116.81,0,0,0
1996.91,2111.93,1993.03,1886.27,0,161.846
0,176.362,0,0,0,0
0,0,0,0,0,0
0,1067.48,0,0,253.052,845.632
0,0,0,0,0,0
0,0,0,0,0,0
2068.26,589.872,1231.18,1454.38,4058.19,4716.68
4274.98,1091.16,0,0,0,0
0,669.125,324.951,0,0,0
1269.39,0,0,0,0,0
0,0,0,0,0,0
690.489,0,0,0,0,0
1315.74,0,0,0,0,0
777.575,796.251,0,568.729,0,1851.93
667.076,0,0,0,512.46,252.925
928.735,726.582,0,259.383,0,152.573
851.213,624.828,0,0,449.801,0
0,0,0,0,0,0
0,561.229,0,0,481.557,0
2450.3,0,1157.31,0,0,0
6561.2,2052.74,992.118,0,0,1510.3
0,0,1407.92,652.12,0,0
1250.88,539.017,986.824,0,0,0
1336.72,0,0,1716.37,330.874,2446.87
3256.36,0,0,0,0,0
832.741,1450.17,0,0,0,0
108870,66787.4,91350.9,27769.5,52044.8,18588.1
6271.66,36713.2,17351,2959.15,2423.11,2584.94
1621.99,3245.44,2969.95,4961.71,34695.5,2016.09
0,2746.29,2716.52,944.039,1937.18,871.781
8262.66,1751.17,0,0,0,0
8355.17,9994.54,8234.37,1935.63,4016.17,0
0,8971.59,3911.01,1492.55,0,980.575
4235.47,0,2790.86,830.641,3589.45,0
5065.55,0,3581.47,0,2834.35,0
6612.39,2961.48,2175.29,1416.24,3107.26,2374.33
4370.69,5551.14,1343.26,0,0,3011.54
5394.57,0,0,4825.67,0,0
0,8574.97,4729.84,10489.7,0,0
5064.95,7298.12,0,2707.41,3789.85,3821.86
3228.46,0,5726.85,3298.85,0,4815.33
0,6259.77,4545.92,3590.02,53371.9,0
4267.41,3798.94,0,3488.52,5089.78,4021.91
6940.73,8436.46,3954.45,0,0,1835.1
8050.14,7744.5,0,3187.89,0,1863.38
10592.4,4452.06,0,0,0,0
5987.95,10371.1,3957.71,5806.69,4523.81,0
14907.7,9689.81,0,3889.69,3046.74,0
0,0,9494.89,4532.79,0,5460.6
0,0,0,0,6767.93,3182.4
19360.1,11830.9,16364.8,11083.9,11776,5261.38
9412.04,0,14443.4,0,6688.57,0
12463.8,6889.7,7607.69,10720.5,4697.99,7627.9
9163.63,7763.45,18678.3,5258.24,5093.53,0
9858.17,15654.4,21617.8,3727.36,6467.82,3273.15
20669.4,12060.9,21665.2,0,8990.74,7678.57
23745.1,0,7270.84,3454.12,5836.56,6435.65
13992.7,8814.96,0,5251.09,7028.06,9099.62
56982.7,32385.1,35908,10968,22803.1,11537
41598.5,30539.4,19158.6,7331.65,18287.8,0
23108.9,22355.5,21774.4,16030.5,74817.1,13619.5
22918,17266.4,27648.1,41075.1,55719,10744.4
25757.2,17030.1,27033.3,20275.2,27972.8,14428
53879.6,25911.6,21340.2,13167.1,15964.1,15260
44253.3,21116,25499.7,18208.6,17314,28854
38876,17377.9,28262,10695.4,10784.6,22677.8
40341.2,23204.7,20971.5,17925.5,17746.4,14834.7
25809.6,35104.6,29887,9202.44,0,17549.4
24527.3,23072.3,32555.8,10578.3,22841.6,20596.6
46888.7,30647.2,25647.6,11920.5,21057.7,17307.8
55557.7,40826.4,34589,94990.9,26749,13212.8
49179.5,36613.5,36414.1,35611.1,34514.6,21709.1
50771.2,53535.3,48430.3,36213,33956,29357.5
61594.8,58778.6,74307.1,17273.2,28032.7,22859.1
44067.9,49662.4,43246,15188.5,31143.3,13101.7
46344,46526,39514.9,25005.2,23587.4,17935.7
85923.7,66057.4,143123,13153.7,23656.8,39045.4
114283,110731,133771,22578.7,20531.6,44474
56412.8,71657.1,112053,31481,32242.1,40628.5
69345.5,70449.9,112003,17754.8,33397.1,36676.4
67693.8,59384.7,88224,71798.2,41223.9,28918.1
92307.8,71185.4,75541.2,121242,76026.6,70920.8
86769,83968.2,110951,69537.7,61433.3,0
102806,68408.3,84676.9,49634.4,45885.9,51108.2
188051,111258,95851.9,36282.4,99552.7,35987
178712,123736,101087,47737,40634.3,27407
165660,147367,150360,70935.8,60800,31165.3
727818,598524,360954,56101.3,42911.9,36808.2
164108,173677,153881,51190.7,36964.5,26839
290069,284943,157364,161409,428028,41432
150592,110414,115199,51255.1,110363,23462.6
156415,112934,121711,64803,99956.9,31383
230917,129846,155232,52689.8,364917,44281.8
316162,208386,211638,71288.4,158416,40346.1
161287,193729,1096280,60912,62374,59151.8
152203,146280,258639,176106,123829,100937
127611,154956,199055,62491.7,81074.5,41520.4
149190,158461,157307,100704,76039.1,64094.4
137833,135612,120663,74613.5,60019.5,100456
237009,242525,142632,68139.8,104840,39064.7
220014,211702,777972,64727.3,84917.3,31876.3
248678,285135,358270,1266090,1354130,62968.8
244795,206286,268244,122874,189883,51954
215979,192408,249168,206209,175099,249681
304002,198869,159860,80661.4,71274.4,53935.5
462896,200459,276496,70252.2,52648.5,199738
165163,168728,187307,40693.8,39978.6,55239.6
167581,162214,193077,39166.6,59697.2,34133.9
189044,213802,323045,34360.1,62589,67679.5
144458,148575,215992,22163.2,38258.8,29926.1
187140,162216,212944,27498.2,65734.9,46448.1
0,0,0,0,0,105.973
0,0,0,0,0,0
497.399,357.134,349.372,778.755,0,0
0,0,0,0,0,0
0,0,0,0,0,0
501.461,0,0,0,0,0
81.2505,0,0,502.673,0,303.202
0,0,0,0,0,0
0,0,0,155.974,0,159.956
0,0,433.323,0,0,0
0,0,0,0,671.663,0
0,0,74.9996,0,229.994,142.289
0,0,0,0,0,0
64.7937,0,187.411,0,0,0
341.156,0,176.362,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
114.542,0,0,0,0,0
0,0,0,0,0,65.197
0,463.192,93.3726,0,0,184.628
619.082,0,0,0,0,71.3211
273.813,0,0,217.592,0,0
0,0,0,0,0,0
565.639,127.85,0,0,608.373,0
0,0,0,0,0,403.279
619.46,0,0,0,291.876,0
7279.85,3034.04,2673.4,769.914,1114.98,121.75
0,78.4558,0,0,0,0
0,0,415.93,0,0,0
1901.65,2126.73,2924.92,944.446,1448.04,836.774
0,0,0,0,0,0
1182.32,0,741.318,4773.15,1193.13,0
2420.66,0,1336.88,249.999,371.423,0
0,638.915,0,0,0,0
0,0,0,0,0,0
1394.06,2596.41,2101.02,0,5433.81,7520.58
2460.24,892.56,232.634,237.228,0,0
635.461,0,702.121,539.068,1460.7,996.297
0,0,961.096,905.423,711.929,0
0,0,0,205.697,0,0
475.351,223.914,75.0614,0,369.281,0
0,0,0,0,0,670.771
1046.67,0,767.394,135.812,751.995,1391.11
0,880.096,0,0,0,0
0,963.965,476.767,0,0,353.203
643.905,605.018,783.648,0,869.649,0
0,0,0,0,0,0
0,0,0,736.118,1087.13,0
1224.25,0,0,580.119,1086.85,757.54
5155.02,0,0,0,0,0
1731.27,0,1100.09,1335.28,0,0
0,636.697,0,0,669.385,0
791.385,1004.5,0,0,0,0
0,0,0,0,0,4093.62
2316.43,0,0,2787.84,1090.39,0
97170.5,79649.6,107937,30016.9,36258.3,13649.6
6776.49,44228.4,24778.6,1988.36,0,4738.34
0,0,0,1868.46,100338,0
2724.12,0,0,1952.59,0,0
4036.81,0,1099.93,755.723,425.362,0
10065.3,7857.09,9446.95,2854.39,0,0
10693.5,3501.63,5427.02,2384.61,0,0
4894.5,1822.29,2592.77,1433.57,0,2411.28
6011.75,3090.42,2071.19,474.515,0,0
5376.94,0,1570.37,0,0,0
5330.55,0,4351.66,2558.86,3373.23,2696.48
4165.36,0,5248.57,4529.5,1727.31,2084.04
0,0,5744.14,7995.17,0,0
0,3598.21,0,1092.37,0,4108.69
5279.51,4824.76,10491.4,2329.6,2848.75,3841.32
6325.11,0,5927.45,0,115773,7288.91
6308.08,4802.41,4003.64,6240.25,8285.46,4005.52
7079.37,4504.64,3035.31,3126.38,3938.37,3991.44
0,4697.64,0,0,3822.71,4009.85
9745.49,3081.37,0,0,0,0
8041.03,5476.5,0,3709.93,0,8491.78
7097.26,6668.63,5123.75,3500.21,3025.14,3333.14
